ECG_mean,ECG_std,ECG_max,ECG_min,ECG_power,BP_mean,BP_std,BP_max,BP_min,BP_power,EEG (C4-A1)_mean,EEG (C4-A1)_std,EEG (C4-A1)_max,EEG (C4-A1)_min,EEG (C4-A1)_power,Resp (nasal)_mean,Resp (nasal)_std,Resp (nasal)_max,Resp (nasal)_min,Resp (nasal)_power,Resp (chest)_mean,Resp (chest)_std,Resp (chest)_max,Resp (chest)_min,Resp (chest)_power,EOG_mean,EOG_std,EOG_max,EOG_min,EOG_power,EMG_mean,EMG_std,EMG_max,EMG_min,EMG_power,H,HA,OA,X,CA,CAA,L,LA,A,W,1,2,3,4,R
-0.18372213333333334,0.31252417099607227,2.224,-0.84,0.09942248264587744,94.97106545693534,19.404340721843695,138.48464932870152,63.6944034277618,415.7330178119855,0.027463736413038464,0.014491376794259301,0.10909811852818331,-0.0294620299781693,0.00020921482890098766,-0.02083403656821378,0.3749633779223338,0.7183544303797469,-0.7383966244725738,0.004652912995971687,0.020548247978436653,0.20964845206131033,0.35444743935309975,-0.2551662174303684,0.0006991752068293886,-0.1014973563218391,0.020630867076409598,-0.028879310344827585,-0.22413793103448276,0.0002032429731675248,0.003259986590825529,0.009138788103390074,0.039362415381620774,-0.038377153458149196,8.682111428394137e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18312613333333333,0.3044741225299487,2.198,-0.844,0.09376554716304754,93.91829761325583,19.257728139076704,142.21882708409794,66.36167325304496,418.30232867077524,0.027502000132173018,0.022786798993904404,0.16813293799571805,-0.0457436781239997,0.00023532958121892336,-0.04751434599156118,0.3272262869998032,1.0685654008438819,-0.6983122362869199,0.0062674644472891896,-0.06345738244983527,0.36330586562140776,0.6626235399820305,-0.6621743036837376,0.0035540459109360384,-0.10273655172413793,0.043013381630448023,0.039224137931034485,-0.2560344827586207,0.0005581676092194504,0.003227404059118919,0.014928800219208994,0.039362415381620774,-0.03933838460299952,0.00023266793696542483,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18399173333333335,0.31042119933781726,2.224,-0.874,0.10203291889602374,97.50255346631275,19.579877804244504,141.25860994699602,69.56239704338473,430.88304852644984,0.027589426306343826,0.015090268360202618,0.15528483469696752,-0.04651899470237258,0.00021027716969555655,-0.03062137834036568,0.35081693793226776,0.6983122362869199,-0.6392405063291139,0.004903113071740325,0.006130637915543576,0.17973790456887498,0.41509433962264153,-0.23180592991913745,0.0006404823448261327,-0.10268454022988506,0.020048297228356,0.009482758620689655,-0.20905172413793102,0.00018715969597114785,0.003285270174038909,0.008689821180485209,0.039362415381620774,-0.038449245794012966,7.623436649648288e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18403173333333334,0.2907021156779947,2.086,-1.044,0.08520699922283252,94.91146086723965,20.150472643233947,144.03257056529048,57.186265054070894,428.77959482591916,0.02736739040623266,0.014728619634662122,0.12305381693889508,-0.07365507494542325,0.00019681813233637376,-0.06722587904360057,0.36508815259411614,1.0411392405063291,-0.689873417721519,0.005511789306089129,-0.03525384845762207,0.35679440272214763,0.6756513926325247,-0.6621743036837376,0.002547635647800817,-0.10272747126436782,0.03374479027606383,0.006896551724137931,-0.21982758620689655,0.00038026657061310476,0.0031117166867323668,0.011285187958371178,0.039362415381620774,-0.038425215015391714,0.0001330915930550013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18356906666666667,0.3176149348342983,2.224,-1.696,0.10689175031343906,96.31309337862712,19.71093543180373,141.04522836097337,69.24232466435076,430.7983070259874,0.02735523639587074,0.013541682846052325,0.12859179249870134,-0.13822786997276423,0.000174022697272938,-0.022900562587904353,0.32729426025865715,0.7679324894514767,-0.6023206751054853,0.004762226381854499,-0.023456064690026954,0.1717994472568445,0.46271338724168914,-0.2556154537286613,0.0008130765396419923,-0.10243252873563218,0.016252472166189035,-0.03620689655172414,-0.2413793103448276,0.0001725616494672045,0.0032258821098062394,0.008500915823972277,0.039362415381620774,-0.038497307351255484,7.381350242913749e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18380053333333332,0.32412163428726704,2.278,-1.12,0.10748000749484939,99.5036744309113,19.941538125685582,144.24595215131313,72.33635766167923,449.85809944345317,0.027407839779721485,0.013576271131461981,0.08229431681872101,-0.025363928063912668,0.00017238849540525283,-0.045187623066104084,0.30759372674839214,0.6582278481012658,-0.6540084388185654,0.004006671575697632,0.019002935010482176,0.19109572185074702,0.6617250673854448,-0.3077268643306379,0.0016399027596565553,-0.1028706896551724,0.01666297546322832,-0.03405172413793103,-0.1642241379310345,0.0001367077804918031,0.0033357508296626317,0.008606302383404565,0.039362415381620774,-0.031888843230409504,7.532467725111696e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1834616,0.31604106525171693,2.536,-0.9,0.10299050693486092,99.21979156886678,20.27402037759491,143.1790442211999,70.52261418048668,457.73055169796413,0.0272754157081354,0.011480887198001248,0.07055380863193175,-0.016946205213007156,0.00011932344073570909,-0.049716315049226446,0.33587698451601317,0.7078059071729957,-0.6962025316455697,0.004096351410069319,0.010794249775381855,0.26915967756096454,0.6576819407008087,-0.3499550763701707,0.001980757447411842,-0.1052283908045977,0.027432471908462562,-0.007758620689655172,-0.23060344827586207,0.00030723524167722337,0.0032741903830426013,0.01026162834204476,0.039362415381620774,-0.038497307351255484,0.0001095323781254463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18383359999999999,0.3093833644165547,2.254,-0.868,0.10049691863342283,96.62652247761628,19.855576087806416,142.64559025614327,68.92225228531679,445.65421737864216,0.02765886513589638,0.01333666589990698,0.08185127877393651,-0.024034813929559168,0.00015055197684488616,-0.0557943741209564,0.3193408405435297,0.7373417721518988,-0.6497890295358649,0.004038212395956544,-0.09199862234201858,0.3109646343985117,0.6617250673854448,-0.6621743036837376,0.0021126049573911405,-0.10013390804597702,0.03220733886923783,0.025,-0.22844827586206898,0.0002911890694400866,0.0031620275248538327,0.010968650593360075,0.039362415381620774,-0.038473276572634225,0.00012501297219591584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18293333333333334,0.3383306837334674,2.402,-1.676,0.12082866598963848,98.58057146433825,19.909057608315834,142.85897184216591,71.16275893855463,449.89742662838626,0.027636801841266115,0.013723649849159582,0.08462026655383965,-0.06512659258332161,0.00017001477654216086,-0.027694233473980312,0.3493106676326284,0.9272151898734177,-0.6360759493670886,0.0067092087547880866,0.028612398921832885,0.20354185538126138,0.4838274932614555,-0.22731356693620844,0.0011385712949392745,-0.10157212643678161,0.024565807518692494,-0.0,-0.20646551724137932,0.00026996995077955074,0.0032436873147126837,0.008799390522151652,0.039362415381620774,-0.038473276572634225,7.984436333607424e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18698266666666669,0.18142495886607102,1.176,-0.628,0.035140869591474944,98.78006902183036,20.07169638584543,142.5388994631319,70.94937735253198,456.10631506008394,0.027351293357272155,0.015190729409966125,0.10422470003555381,-0.04552215910160745,0.00016668394811537412,-0.05330436005625879,0.2312482544165151,0.47468354430379744,-0.4957805907172996,0.0020313437439369603,-0.04658370769691525,0.22337617928751938,0.4568733153638814,-0.42362982929020665,0.0010139958278501597,-0.10382241379310345,0.020666782927383213,0.0853448275862069,-0.2689655172413793,0.00026731451973391383,0.0032802397310475254,0.008327220493769832,0.039362415381620774,-0.038473276572634225,7.226065573246802e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18632906666666668,0.18695840673385677,1.426,-0.896,0.035273847425941265,100.01007161086028,20.312556895778304,143.6058073932452,71.48283131758862,458.9985242689582,0.02756415836985628,0.011937815165151668,0.07664558174771863,-0.021265826149656036,0.00012168712467641392,-0.07865597749648381,0.2041345219646023,0.4219409282700422,-0.41139240506329117,0.0020677956307684603,-0.001904821802935036,0.38444862220755843,0.6617250673854448,-0.6621743036837376,0.00405402353914607,-0.10278787356321839,0.0361986153829775,0.03017241379310345,-0.24267241379310345,0.00033010445933713095,0.0031279326561459916,0.011754269087043087,0.039362415381620774,-0.038449245794012966,0.0001440360956292285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.185984,0.19314013084804516,1.244,-0.614,0.039442336378904576,96.91464452050313,19.799504662907076,141.1519191539847,69.7757786294074,441.9628377131133,0.02720207814378874,0.01190046468261697,0.12438293107324859,-0.035886081627544565,0.00013287642929283601,-0.015053164556962026,0.2395522107700041,0.5569620253164557,-0.4451476793248945,0.002745328625005372,-0.048218448637316565,0.21867842441597746,0.46540880503144655,-0.6621743036837376,0.0005311271299313544,-0.1026901724137931,0.019061633838466097,-0.0034482758620689655,-0.22456896551724137,0.00023641326911695345,0.003233885961139026,0.00914088437262818,0.039362415381620774,-0.03835312267952794,8.544977764583492e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18590426666666668,0.18138749654205924,1.208,-0.6,0.03425233618702067,96.87485596742944,19.625898283685196,139.65824805182612,70.2025418014527,434.2226002208939,0.027481723757656718,0.01249882419963738,0.08185127877393651,-0.02514240904152042,0.00015515948855491385,-0.05307735583684951,0.23639932928259536,0.43143459915611815,-0.5147679324894515,0.0013799308477499127,-0.012997843665768193,0.2280394525321044,0.504941599281222,-0.3701707097933513,0.0005266406200647995,-0.10280287356321839,0.01559496415266721,-0.045689655172413794,-0.17586206896551723,0.0001659961827478444,0.0032459045545534717,0.008528305449267286,0.039362415381620774,-0.02777958008617437,7.423608072901302e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1855816,0.19423630249803117,1.244,-0.62,0.03795733365462941,97.59026752360711,19.77287512590666,141.47199153301867,71.16275893855463,445.76684588953816,0.02706965407220265,0.011473028009913563,0.068117099385617,-0.020822788104871537,0.0001278171598702709,-0.06960548523206751,0.2168690379061314,0.42510548523206754,-0.45147679324894513,0.0018071802575726453,-0.013125486672656492,0.15081587206976405,0.33647798742138363,-0.18328840970350405,0.0004376600501968118,-0.10294701149425288,0.014698960020031963,-0.041379310344827586,-0.16379310344827586,0.00012440996225016707,0.003292146180828405,0.008947132232708307,0.039362415381620774,-0.037512045427783906,8.011386485218471e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1868234666666667,0.18776167669676957,1.856,-0.808,0.03694179565030732,98.91953522645476,19.754747718472025,143.49911660023386,71.90959448963392,448.05537435982745,0.028337584652571413,0.01312541460135514,0.08384494997546676,-0.03511076504917168,0.0001237950332268118,-0.057694233473980304,0.21304812264830839,0.4451476793248945,-0.47362869198312235,0.00196833686300608,0.030923869421982633,0.36338693263063565,0.6769991015274034,-0.6657681940700808,0.003353673070025192,-0.09932729885057473,0.03630076754358693,0.04956896551724138,-0.20905172413793102,0.0004864587034641976,0.0032297783000466997,0.012780897182316255,0.039362415381620774,-0.038521338129876743,0.00016866792356869846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18564373333333334,0.1921582847742859,1.232,-0.612,0.037573882974424676,95.70112921535323,19.47911112056542,139.01810329375814,66.68174563207893,436.3955062164344,0.0267820042376589,0.015551824204318627,0.09680381278541342,-0.1011234337220623,0.00019395986662450003,-0.041159493670886074,0.2253619616030832,0.5748945147679325,-0.459915611814346,0.0021427722942086542,-0.11806343216531895,0.24312705993823613,0.29559748427672955,-0.6621743036837376,0.0005914233051976617,-0.10550833333333333,0.025936527773882632,-0.03103448275862069,-0.2642241379310345,0.0003045428870315941,0.003253306034368819,0.008841110575557887,0.039362415381620774,-0.038449245794012966,8.034916977505411e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18661599999999998,0.19907488777844382,1.302,-0.702,0.04124867185174447,98.31694562752678,20.065092029019553,152.5678340061966,66.36167325304496,432.45272947281984,0.027465124598912122,0.01714391432359741,0.09403482500551029,-0.05061709661662921,0.00014782168020393508,-0.03179831223628693,0.2255302603788182,0.45147679324894513,-0.4651898734177215,0.0023411951861150343,0.008522791254866728,0.24528232916074477,0.6612758310871518,-0.48742138364779874,0.002252388375824639,-0.10249505747126438,0.02666752188506749,-0.00603448275862069,-0.20732758620689656,0.000245505661318281,0.003278682536592868,0.008430331559953772,0.039362415381620774,-0.03830506112228542,7.306473259433761e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1854853333333333,0.18943787632067904,1.27,-0.632,0.037047912961761485,100.03792502055575,20.005563053996585,142.32551787710926,72.44304845469055,458.6121668205819,0.027217643547095497,0.010082742087268814,0.061360769202653355,-0.016281648145830403,8.65916163694749e-05,-0.061934036568213786,0.20176283449786067,0.3744725738396624,-0.43037974683544306,0.001754233979253849,0.04062797244684037,0.24666710498534403,0.6617250673854448,-0.2821203953279425,0.001089742889382025,-0.10238149425287356,0.029864880299340934,0.03318965517241379,-0.21508620689655172,0.0002953511541304612,0.0032706722770524483,0.009514159983689437,0.039362415381620774,-0.038545368908498,9.078188198123876e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18598613333333333,0.18635764274028463,1.214,-0.584,0.03587859201138505,95.81507498228932,19.16754801223752,145.95300483949435,68.38879832026015,408.2127274850589,0.027609938967817348,0.015689854233696728,0.09912976252053204,-0.04375000692246945,0.00015155713556013172,-0.04372925457102673,0.21617470515243598,0.4989451476793249,-0.4989451476793249,0.0017083812041201031,-0.09358197064989521,0.3450322410868402,0.6617250673854448,-0.6778975741239892,0.0021738305045190215,-0.10273482758620689,0.02944769977565128,0.03362068965517241,-0.22586206896551725,0.0003355166438939709,0.0032255713117360714,0.011311496526507512,0.039362415381620774,-0.038473276572634225,0.00013257449919700816,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1860786666666667,0.19262173141043964,1.246,-0.588,0.038049656197256865,98.47820520480366,19.29502927836448,139.44486646580347,71.48283131758862,421.35237195178297,0.02749005287289866,0.010812271040259145,0.08074368366197526,-0.026360763664677794,0.00011505463619323413,-0.06269929676511955,0.2128745519711761,0.4050632911392405,-0.459915611814346,0.0014385052288317247,-0.007617190775681341,0.1759531058126714,0.3557951482479784,-0.23270440251572327,0.0004746098096385294,-0.1030083908045977,0.018899141186856608,-0.015517241379310345,-0.1788793103448276,0.00018632285429622233,0.0032322839092309426,0.008735676271815263,0.039362415381620774,-0.038473276572634225,7.808895356903778e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1858261333333333,0.19476586055325223,1.284,-0.594,0.04065904247793983,97.82265429622484,18.8193127427615,139.65824805182612,71.90959448963392,407.84711141945513,0.027384122476390688,0.013382044504258018,0.07653482223652251,-0.04064874060897795,0.00013208798484865307,-0.04677609001406469,0.22271967674529786,0.4419831223628692,-0.46624472573839665,0.0017812953450407028,-0.022070739742437853,0.1745666232819503,0.3481581311769991,-0.24842767295597484,0.001035188448246834,-0.10243316091954022,0.02535363805024331,-0.002586206896551724,-0.23103448275862068,0.00030838131028808417,0.0032238699326096864,0.008996196300983656,0.039362415381620774,-0.038449245794012966,8.388413375103141e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1858754666666667,0.19283865161869276,1.226,-0.576,0.03734885727901799,96.2336727523095,18.736721471631174,137.09766901955427,71.26944973156596,398.27498218339747,0.027517890430045957,0.011610337120088915,0.08240507632991714,-0.02215190223922504,0.00012188793999775436,-0.04716554149085794,0.22359093866546517,0.4293248945147679,-0.5253164556962026,0.001703646517594543,-0.007546810422282131,0.22384659975131183,0.5247079964061097,-0.34321653189577717,0.0007551094867177238,-0.1022814367816092,0.04696366727622084,0.10689655172413794,-0.3931034482758621,0.0008168917872612306,0.0033161737553458466,0.008463202028888752,0.039362415381620774,-0.038377153458149196,7.240427441302237e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.185996,0.18751969990021494,1.224,-0.584,0.03646069476960391,96.73425172767958,19.094877466755094,137.41774139858828,70.62930497349801,411.8409354175245,0.0271656899523771,0.010319869760170595,0.06778482085202862,-0.018496838369752907,9.577792263242657e-05,-0.04910140646976091,0.22529740948115162,0.38924050632911394,-0.41350210970464135,0.0018070251321291855,-0.011276549865229116,0.15367325988680194,0.26774483378256964,-0.22461814914645103,0.00047258290421808136,-0.1025214367816092,0.01730600220396545,-0.04310344827586207,-0.1814655172413793,0.0001426925644827443,0.003289377835131236,0.010845282034018456,0.039362415381620774,-0.038064753336072836,0.00011946224387207193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18572026666666666,0.19325157666263826,1.228,-0.644,0.03745885471310032,96.97924223931172,19.335210301830752,141.04522836097337,68.92225228531679,418.1931049866709,0.027449381980387447,0.012325761571125148,0.08661393775536991,-0.031455701179699556,0.0001184959901780607,-0.03256497890295359,0.22006516748635552,0.4641350210970464,-0.4704641350210971,0.0019070496247603483,-0.011569092542677442,0.24845154960823765,0.6617250673854448,-0.48427672955974843,0.0018971436971436776,-0.1027994252873563,0.019313557298125922,-0.026293103448275863,-0.18879310344827585,0.00023378772860891135,0.003244462707836196,0.01316001814216425,0.039362415381620774,-0.038473276572634225,0.0001766548852668364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18635040000000003,0.1848284159786404,1.182,-0.592,0.036082472407438,97.26241382940285,19.494136556365117,140.29839280989407,69.88246942241872,427.5183090840963,0.027352740614885115,0.010494666602143167,0.06291140235939911,-0.01893987641453741,0.0001034304791610452,-0.045416033755274254,0.21425995461880365,0.35443037974683544,-0.4092827004219409,0.0019416550610637526,-0.011416831386642706,0.15020386276480735,0.38140161725067384,-0.1931716082659479,0.000663736803932467,-0.10294798850574713,0.013617984414775661,-0.05603448275862069,-0.175,0.00010427927014133592,0.0033580802291575044,0.012956767238111911,0.039362415381620774,-0.038088784114694095,0.00017177932972281182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18591573333333333,0.19113757514539687,1.214,-0.61,0.036820256856989725,97.71338869874218,19.40470427989876,137.84450457063357,71.3761405245773,432.5885750101607,0.027361409392628065,0.010261481883548048,0.07044304912073562,-0.021265826149656036,0.00010164667221328406,-0.06649507735583686,0.19161241684053193,0.4936708860759494,-0.3670886075949367,0.002357905230413392,-0.0253120694818808,0.10937874194115192,0.2587601078167116,-0.14375561545372867,0.0004971769403604403,-0.10263045977011495,0.013490501556649662,-0.04741379310344827,-0.1543103448275862,0.0001325580120198518,0.0033454464478103554,0.013238833866306442,0.039362415381620774,-0.038449245794012966,0.00017913117427207148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18609706666666667,0.18701372261074556,1.202,-0.594,0.03650293028031161,97.39176574684977,19.44540813551824,137.41774139858828,70.2025418014527,425.871619012874,0.027311626684329116,0.010253866531811739,0.1129747014200477,-0.08262659535230939,9.59454153082174e-05,-0.056547398030942345,0.2080406091196062,0.37341772151898733,-0.41455696202531644,0.0015039890698431368,-0.003522611560347417,0.1433923777544528,0.27178796046720577,-0.1999101527403414,0.00035849804324176294,-0.10254264367816092,0.014256212001956729,-0.046120689655172416,-0.1728448275862069,0.00013172491522856278,0.00329729197155717,0.013471871474655082,0.039362415381620774,-0.038425215015391714,0.00018571987277823265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.18625840000000002,0.177470595206004,1.182,-0.592,0.03346968750519669,95.44400440419592,19.087396729190477,136.88428743353163,69.34901545736209,406.7803002175833,0.02749999169303666,0.009336899018334382,0.06291140235939911,-0.011186710630808644,7.682855285252883e-05,-0.05274810126582278,0.20479766268938618,0.3744725738396624,-0.45569620253164556,0.0011265264968465625,-0.013897933513027856,0.18403764924527402,0.3252470799640611,-0.3279424977538185,0.00040894751428892915,-0.10314649425287356,0.014307242947184787,-0.02586206896551724,-0.1625,0.0001288141020592331,0.003238628034786955,0.013137498329440216,0.039362415381620774,-0.03832909190090668,0.0001757245566564977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
