ECG_mean,ECG_std,ECG_max,ECG_min,ECG_power,BP_mean,BP_std,BP_max,BP_min,BP_power,EEG (C3-O1)_mean,EEG (C3-O1)_std,EEG (C3-O1)_max,EEG (C3-O1)_min,EEG (C3-O1)_power,Resp (nasal)_mean,Resp (nasal)_std,Resp (nasal)_max,Resp (nasal)_min,Resp (nasal)_power,Resp (abdominal)_mean,Resp (abdominal)_std,Resp (abdominal)_max,Resp (abdominal)_min,Resp (abdominal)_power,EOG (right)_mean,EOG (right)_std,EOG (right)_max,EOG (right)_min,EOG (right)_power,EMG_mean,EMG_std,EMG_max,EMG_min,EMG_power,H,HA,OA,X,CA,CAA,L,LA,A,W,1,2,3,4,R
-0.11988826666666667,0.20969745010926788,1.198,-0.882,0.0462606304078498,99.79218422301946,15.406800823621133,140.97964628891813,76.1686707890894,265.10658302662745,-0.00010773484383109253,0.011822909746223301,0.05759670497123791,-0.03977901926071107,0.00010577215962989657,-0.04207275320970043,0.16732775878871944,0.29315263908701855,-0.2603423680456491,0.0022207311525723793,-0.3367772875816993,0.1009826696089975,-0.1053921568627451,-0.5202205882352942,0.0005924180498708152,0.006090552249537671,0.051038705849286825,0.16450819603333808,-0.15065929177542953,0.00028303068668405665,-0.0027274636878945294,0.0023674001737745186,0.025958542680366355,-0.027602975248353364,5.771155323906312e-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1197608,0.20389355356008684,1.192,-0.854,0.04364436939795567,100.28945897708631,15.703051725455245,142.331752870973,77.52077737114425,277.5121649981671,-0.0006424035367415526,0.010398302139202908,0.05034532125183745,-0.030248629229499044,8.676449832887002e-05,-0.03811554921540655,0.1485891858594115,0.2296718972895863,-0.29315263908701855,0.0017457895843584286,-0.3405857843137255,0.11013390057963611,-0.08762254901960784,-0.5631127450980392,0.0006830038273777239,0.004989298573982526,0.02874062683915607,0.09190636462066591,-0.0679855299933693,0.000176821932153339,-0.002721253997292559,0.0020055008007591217,0.009514217000496265,-0.013390379482179929,4.1094175280565285e-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.11880399999999999,0.20041820671785288,1.13,-0.84,0.04201821519773056,101.04288882078278,15.676052671846092,142.331752870973,78.87288395319908,274.63606805082816,-0.0006710499554730511,0.016079132072026943,0.10131218967962351,-0.05873620812714369,0.00017033075384347774,-0.028510794103661436,0.13605466469282604,0.2275320970042796,-0.2282453637660485,0.0014460731123134018,-0.3298781045751634,0.0999771486628976,-0.13725490196078433,-0.5367647058823529,0.0005812718058624644,0.002920020479591749,0.06044491240895831,0.21067121022636662,-0.11918450937109187,0.0005328729173419499,-0.0026995396567638546,0.002543259770344528,0.016532420281726537,-0.0350029218042949,6.571882207769531e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.11993519999999999,0.20487665378863124,1.23,-0.908,0.043839497490212036,101.17171753592096,16.665706252929137,154.86127386468118,77.07007517712596,293.8552842422592,-0.0004559117596380387,0.023654440399256738,0.16968237903397065,-0.16957878783797922,0.000518611277341734,-0.04593894436519258,0.14964629066532922,0.21968616262482168,-0.43009985734664763,0.0015898357629591652,-0.3363141339869281,0.1386422021632001,0.13848039215686275,-0.5545343137254902,0.0006702838098849533,-0.0028271908546872253,0.09373805595138354,0.37182209613657535,-0.34412428762075825,0.0016665186305091237,-0.0027161797482256277,0.005747659808961759,0.04809965261362001,-0.048070287746334525,3.43785506362133e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.11957759999999999,0.20682257705153953,1.24,-0.87,0.044593305976477905,99.74229449482293,16.9311427010878,154.68099298707386,74.90670464583822,306.51667695179157,-0.0008913400867887042,0.010851980537168418,0.047030402980111526,-0.04381907590437704,8.139160927565377e-05,-0.026826913932477416,0.16768917042743495,0.29386590584878747,-0.30813124108416545,0.002060883914519707,-0.3539046568627451,0.08951104933767393,-0.13664215686274508,-0.5355392156862745,0.0005009647216610535,0.009061268111988674,0.04321581960320645,0.12925643974047993,-0.09064737332449241,0.00016721611541943029,-0.0026984433683851965,0.0041902550009962096,0.02243475860610848,-0.033182300032595,1.695352035741387e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.12000666666666666,0.20144610914308791,1.158,-0.85,0.04265444217730346,101.09865570558931,15.87281489747897,144.04442120824245,79.59400746362833,288.6812126921699,-0.00036841172942393956,0.017864498233231753,0.10183014565958068,-0.08225140961719946,0.0001991809886165027,-0.028698240608654304,0.17784422926065568,0.2689015691868759,-0.304564907275321,0.0021480263001777576,-0.3282070261437908,0.09100540655622967,-0.14399509803921567,-0.5116421568627451,0.0004683978176944387,0.003533401039087484,0.059154487351934015,0.19850096103002274,-0.12757778467891526,0.00045948490800110195,-0.002675942049413241,0.004736570793311365,0.037322746319848006,-0.02783789418663722,2.222401255991834e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.12032319999999999,0.1957405740815123,1.13,-0.902,0.040653615426078024,101.12233259418174,15.643541809171571,141.0697867277218,78.96302439200274,280.21603331635885,-0.0006157184446541592,0.016720820419043318,0.06837018935434715,-0.08204422722521658,0.00021799798435962226,-0.03503423680456491,0.168621630316458,0.2524964336661912,-0.31098430813124106,0.002124846053723005,-0.3347850490196078,0.09858906895063026,-0.13112745098039216,-0.5245098039215687,0.0005702371062263865,0.001376553105651751,0.046197753462893225,0.12715812091352408,-0.13555139622134746,0.00040432958109809595,-0.0026476421479813116,0.006004140063270812,0.04809965261362001,-0.048070287746334525,3.5843724045162505e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.11970666666666666,0.1956849313451487,1.132,-0.82,0.03995531602255753,99.6190785243409,15.191256581339202,139.447258829256,78.87288395319908,262.8740179294581,4.254145115381611e-05,0.018474803652754695,0.12513816475765357,-0.06515886227861267,0.00029906342126083055,-0.03045715644317642,0.157718304656644,0.25035663338088443,-0.3017118402282454,0.002003126964679791,-0.33673839869281047,0.09133877018131033,-0.12193627450980392,-0.5073529411764706,0.00045539338028530244,0.007528208399430377,0.04850363147193808,0.25305725053087463,-0.10575526887857448,0.0006257577674736218,-0.0026461190901981052,0.005383978476837499,0.045075071283215334,-0.048070287746334525,3.0207650245378372e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.12024213333333333,0.19347641519863748,1.14,-0.85,0.03923022720333473,100.53305449890931,16.38250645933638,148.91200490363988,75.17712596224918,289.77909924284546,-0.0003451520528839958,0.017584164836318358,0.10234810163953786,-0.06422654151468975,0.00023177344122525957,-0.046827960057061344,0.17840192920224926,0.2781740370898716,-0.3566333808844508,0.002811133581018873,-0.33730032679738564,0.1032356825335577,-0.09497549019607843,-0.696078431372549,0.0008194022873865619,0.0026077346829720036,0.0473953923187624,0.1695441612180321,-0.1338727411597828,0.0005424310332561432,-0.002684497014082411,0.00490001505797014,0.030627556578758038,-0.03817432747112699,2.467238367404189e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.11940320000000001,0.19629372573542267,1.1,-0.832,0.03949321020685969,100.14487371324523,15.551423807381621,139.89796102327426,77.43063693234059,271.57169579643795,-0.0008350693491261564,0.01488351770437207,0.0791436737374564,-0.0552141074634349,0.0001425620370689528,-0.023211982881597717,0.19024340905558235,0.28245363766048504,-0.3601997146932953,0.0036405416055247312,-0.34161740196078433,0.09617558939064257,-0.12683823529411764,-0.5294117647058824,0.0007008228106265488,0.002967806193677625,0.04288666821199799,0.17416046263733495,-0.12589912961735059,0.0003109439316032445,-0.002724491963325238,0.006583610965982756,0.04809965261362001,-0.048070287746334525,4.4969263604754706e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.11964026666666668,0.19271675707783054,1.114,-0.814,0.03826785147121825,99.80687110518187,15.467476430157838,142.78245506499127,77.07007517712596,273.15383180912545,7.651936343900505e-06,0.019983646890277915,0.08732737822077977,-0.10949589416294687,0.00031053167790913026,-0.036955206847360915,0.19606176113857776,0.3124108416547789,-0.35805991440798857,0.0038110488027620687,-0.33287973856209147,0.10078687872833782,-0.16727941176470587,-0.6035539215686274,0.0007432725458215669,0.003937900953755851,0.03736750490734713,0.14268568023299733,-0.08603107190518956,0.00041465722270232736,-0.0026827977670954915,0.005404316809331674,0.037587030125417344,-0.038702895082265674,2.8543227219383866e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1203528,0.19092896776592075,1.136,-0.82,0.038344177420342566,101.62749163196261,15.9807490783063,147.55989832158502,78.51232219798446,280.5173884784331,-0.0005106907840783094,0.021144004777952044,0.16688541674220192,-0.06837018935434715,0.00038531957974410365,-0.036019591060389926,0.1999499142954426,0.28815977175463625,-0.42368045649072755,0.004079875188739459,-0.3425111928104575,0.12132476303621738,-0.14338235294117646,-0.5857843137254902,0.001045962639166675,0.002985432071824055,0.03278586122631042,0.16702617862568508,-0.09568333850918644,0.0005044402582487172,-0.0026974371322662136,0.004834424619405283,0.034885462335152974,-0.048070287746334525,2.4578464285465265e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.12021866666666668,0.19140577817354998,1.102,-0.814,0.03851377499358716,101.40590239593287,16.402511444220124,148.6415835872289,76.1686707890894,290.83974606630017,-0.0004084531797144956,0.017322710949858402,0.09406080596022305,-0.05604283703136638,0.00025040431277108027,-0.029180218735140272,0.19821857585547814,0.31383737517831667,-0.4942938659058488,0.004068541805746252,-0.3397022058823529,0.11744547483408524,-0.07352941176470588,-0.6078431372549019,0.0010495045383301332,0.0034842724009523564,0.03308054285094019,0.14268568023299733,-0.1334530773943916,0.0004416382730420276,-0.0026666040216164577,0.005077702742400981,0.041551287208957455,-0.04040605738482365,2.6898742951892562e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.11930693333333334,0.19161304946496263,1.142,-0.808,0.038129038076199814,98.8264195616771,15.696754890651272,144.67540427986805,74.81656420703456,265.94860612083517,-0.0002779144606058218,0.018067382609220254,0.09457876194018022,-0.06878455413831289,0.0002751669061218439,-0.03723689966714217,0.17360427330408482,0.2396576319543509,-0.34736091298145505,0.002995211364112491,-0.3391192810457516,0.09744282767143765,-0.18627450980392157,-0.5,0.0006079147914882684,0.002441827607720694,0.022006854160142718,0.0868703994359719,-0.07595914153580151,0.0003291926395455441,-0.0027505288123183657,0.004954006263176979,0.039231462693404356,-0.03946638163168821,2.5246994985883193e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.12095066666666665,0.1865819976120121,1.136,-0.816,0.03718336105622318,101.48057473543781,17.29487771808312,156.57394220195064,75.62782815626747,302.01185059889434,-0.0005676659418735987,0.022541964925853898,0.13953734100046306,-0.10141578087561494,0.00041796648167015475,-0.03224289110794104,0.17902581741379128,0.2724679029957204,-0.40014265335235377,0.0032326147273445557,-0.3407008169934641,0.12852199523480967,-0.0974264705882353,-0.6397058823529411,0.0012632933254696093,0.0024160882301100355,0.04740543215355349,0.16996382498342327,-0.12044350066726538,0.0008091801982582545,-0.002687962068422098,0.005044045196208051,0.045075071283215334,-0.03793940853284313,2.6935691208677174e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.11960666666666667,0.1916185668341029,1.12,-0.828,0.03731528162084153,100.5813938115584,15.98770155780456,146.3880726171375,79.0531648308064,295.2601993882841,0.0002851520321657571,0.022094264061484375,0.09561467390009458,-0.0729282019779703,0.00045064917786449637,-0.033126295767950543,0.13836850113069657,0.20470756062767476,-0.30813124108416545,0.002056146949599951,-0.33665196078431375,0.1056227248017839,-0.14950980392156862,-0.5919117647058824,0.0006785160009543931,0.004594982500020982,0.04147659650599102,0.14394467152917081,-0.16618685109490275,0.0007348707047206964,-0.0026681897244498734,0.004677615150541894,0.03162596206646444,-0.03359340817459175,2.222279360897455e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1201664,0.18816178298928468,1.16,-0.816,0.03734392916581092,100.05794227406298,16.601633243224246,154.59085254827022,75.17712596224918,290.3893745697733,-0.0009909395686946022,0.017549012063798237,0.08453041592901103,-0.05397101311153768,0.000268083163468192,-0.03860104612458393,0.13940803618425535,0.21112696148359486,-0.29743223965763194,0.0020365753267095037,-0.33971691176470586,0.10754356429027184,-0.13480392156862744,-0.5949754901960784,0.0009189655691360017,0.0028514753979111936,0.04901166565032523,0.14772164541769134,-0.15947223084864406,0.0006158845304105255,-0.002718262696145078,0.005228970926303152,0.036441800301283536,-0.03840924640941085,2.9089601568212225e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.11971786666666667,0.19001773215706885,1.122,-0.818,0.03730792726529814,99.55835992476278,15.87559018205059,145.48666822910093,77.25035605473327,286.93032210758656,-0.0001593508837537583,0.019398879425397243,0.11436468037454432,-0.07758980579758487,0.0003189783362710368,-0.03518097955301949,0.15513050728951822,0.21255349500713266,-0.31098430813124106,0.0019696391294912997,-0.33856870915032683,0.10765269559412645,-0.1488970588235294,-0.5214460784313726,0.0007044429104096686,0.003768021061525505,0.04908183797310326,0.10995190653248617,-0.12631879338274174,0.0005548144610135663,-0.0026920653192107897,0.005224371154298564,0.03567831375186099,-0.04069970605767847,2.8588748633919902e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.12050506666666667,0.18861367600025428,1.12,-0.816,0.03752402144150445,98.85600966305503,16.24696995816195,146.74863437235211,74.7264237682309,282.4059137057399,-0.00035193382318156883,0.021708848708465175,0.1290746302053281,-0.07541439068176474,0.00039471119508529634,-0.032916500237755594,0.16251968150685617,0.2346647646219686,-0.30527817403708984,0.0021703797424358086,-0.33829624183006535,0.12218817008108918,-0.12990196078431374,-0.5545343137254902,0.0009581992279183702,0.002676951226677187,0.06440214250523975,0.1498199642446472,-0.20941221893019313,0.001025799574418456,-0.0027152009193161116,0.005336861014550875,0.04152192234167197,-0.03917273295883339,3.0068912215725237e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.11968453333333333,0.19276035332535463,1.128,-0.828,0.0382073684167252,98.69150937160096,15.598786379538652,145.48666822910093,76.97993473832231,272.3646753823369,-0.0006725416686953277,0.018061530698784883,0.0826657744011652,-0.05262432756364902,0.0002891119838555091,-0.033875320970042797,0.1477493968167446,0.20898716119828817,-0.28815977175463625,0.001961630956194713,-0.33929812091503264,0.10487659714711567,-0.17401960784313725,-0.5490196078431373,0.0006859455647191911,0.004038060705762544,0.05424972076980546,0.1896880219568082,-0.15107895554082068,0.0009275553270534728,-0.0026813373543624936,0.005039874498522609,0.0393195572952608,-0.03746957065627542,2.6451374865873113e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.11990666666666666,0.19049355358005046,1.112,-0.82,0.037835090417679525,98.49430612894889,15.49530529133614,141.15992716652545,77.07007517712596,270.54764283847317,-0.0006108841888412255,0.02405849450323698,0.1243094351897221,-0.10328042240346078,0.0004659207097908124,-0.02505744174988112,0.1527354505389356,0.21398002853067047,-0.2796005706134094,0.0019452316476334822,-0.33233986928104575,0.10671224828536423,-0.1636029411764706,-0.5049019607843137,0.0007306828957384629,0.005682695024746174,0.06368983669059289,0.22284145942271052,-0.20479591751089027,0.0014027081690290474,-0.002679121285711349,0.006360053901666361,0.040171138446539786,-0.03946638163168821,3.9318855060477506e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.12033626666666666,0.1911496097948643,1.126,-0.828,0.03861644695500262,99.4998647893418,16.100178496970724,148.8218644648362,76.70951342191134,295.5972203926544,0.0005997654004714785,0.024006907694068203,0.11187849167074988,-0.05852902573516082,0.0004917251914604261,-0.03975530194959582,0.14890627091717884,0.20970042796005706,-0.2717546362339515,0.0016837583897802758,-0.34598700980392155,0.11396467903306536,-0.16482843137254902,-0.5330882352941176,0.0009129954470130488,0.004885837467021421,0.06133954768671194,0.2081532276340196,-0.17583911769889962,0.001235229765496671,-0.002665280644930792,0.005651091713234566,0.040817165526820395,-0.03579577322100293,3.1890207173119685e-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.120264,0.19307105610111525,1.112,-0.822,0.038438760476103805,98.92996087904957,16.445928651505444,178.3879283924354,75.62782815626747,290.507108204295,-6.595306144788063e-05,0.03081758033985688,0.1541436996352554,-0.1010014160916492,0.0007965614144411762,-0.03145154541131717,0.1517111973182183,0.2211126961483595,-0.28245363766048504,0.001847660932270213,-0.33175049019607844,0.12048254754936503,-0.14950980392156862,-0.5784313725490197,0.0010753326934082026,0.004616301419302855,0.0733616294867163,0.2295560796689692,-0.2001796160915874,0.001589612839714457,-0.002703697721971479,0.006466218655279881,0.04055288172125106,-0.04175684127995583,4.147003726122246e-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.12106746666666666,0.1893492103185247,1.122,-0.82,0.038054048724820023,97.02093060989021,15.600115929265574,145.39652779029728,75.26726640105284,260.7447567207139,0.01895736842450568,0.09388155417677509,0.16968237903397065,-0.16957878783797922,0.001115081821230064,-0.03492762719923918,0.1488400554046665,0.22467902995720399,-0.2796005706134094,0.0017267640416879382,-0.3402483660130719,0.11719638484338879,-0.1642156862745098,-0.522671568627451,0.0009191205639509677,-0.10476240036482769,0.37032423343459886,0.6874092477107341,-0.6869895839453429,0.009344457710305855,-0.002699179447725153,0.005567553482572231,0.03917273295883339,-0.04084653039410588,3.193187313888326e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.11995839999999999,0.19240872988538402,1.122,-0.824,0.0378432021944561,97.11119123594561,15.314407974763093,141.0697867277218,74.63628332942724,261.81689757066914,-0.0003421410021205118,0.02712710566417067,0.10607738469522952,-0.08235500081319089,0.0006196982446320124,-0.03787370423204944,0.14553250644714233,0.21897289586305277,-0.28031383737517834,0.0017024937329935133,-0.3387471405228758,0.11126878747160347,-0.16789215686274508,-0.5165441176470589,0.0009011021923831061,0.002054114243667974,0.05033899893924866,0.2484409491115718,-0.11666652677874487,0.001884990013141587,-0.0026730525464723496,0.006207299787721664,0.039818760039114,-0.041052084465104256,3.860046411710326e-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.11982,0.1930032210439332,1.138,-0.834,0.038438861213816386,97.7525104112207,15.605778869224027,146.02751086192288,74.90670464583822,273.74277080354534,-0.00049556646946356,0.02376498661779374,0.10669893187117813,-0.09903318336781193,0.0005084673806538896,-0.038893770803613885,0.143805314253581,0.21326676176890158,-0.2781740370898716,0.0016528754291882778,-0.34494820261437914,0.11411157145703345,-0.16789215686274508,-0.5165441176470589,0.0008627052782105734,0.0024089259685140265,0.03977964667622829,0.16786550615646742,-0.1149878717171802,0.0012698301788377372,-0.0026808283633295454,0.006207668342083451,0.039818760039114,-0.04134573313795908,4.0819039578900775e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.11980586666666665,0.19184434153478583,1.136,-0.84,0.038487784728889855,98.10931030545589,15.425443116062699,143.05287638140223,75.26726640105284,263.5558551635502,-0.0006566991217883707,0.027873095910080484,0.09872240977983764,-0.06826659815835572,0.0006397356633252131,-0.02959372325249644,0.14236156232797062,0.20827389443651925,-0.25962910128388017,0.0017040264565773675,-0.33803259803921576,0.11604986851259183,-0.15196078431372548,-0.5269607843137255,0.001100665372332465,0.002504777172529369,0.04248527353526185,0.16786550615646742,-0.0961030022745776,0.0013389794512545367,-0.0026399407221212394,0.006478749979344125,0.038996543755120495,-0.04008304384468334,4.2426846836181247e-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.12063066666666666,0.18989822008878568,1.116,-0.832,0.03772189193814245,96.82786180869797,15.203485398608366,142.331752870973,74.81656420703456,249.64934091731575,0.0003136879536215311,0.025867716351632337,0.09841163619186333,-0.07448206991784183,0.0005778881271834531,-0.03828159771754637,0.15179786730990702,0.19971469329529243,-0.2731811697574893,0.001921057390626415,-0.3381555555555556,0.11890591325413889,-0.15502450980392157,-0.5465686274509803,0.0011177663204280164,0.0044873807105746885,0.043676267137780014,0.16366886850255574,-0.12589912961735059,0.0015512793712268073,-0.0027445031415513845,0.006458462192110555,0.03805686800198506,-0.041844935881812276,4.2151776411401734e-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
