ECG_mean,ECG_std,ECG_max,ECG_min,ECG_power,BP_mean,BP_std,BP_max,BP_min,BP_power,EEG (C3-O1)_mean,EEG (C3-O1)_std,EEG (C3-O1)_max,EEG (C3-O1)_min,EEG (C3-O1)_power,Resp (nasal)_mean,Resp (nasal)_std,Resp (nasal)_max,Resp (nasal)_min,Resp (nasal)_power,Resp (chest)_mean,Resp (chest)_std,Resp (chest)_max,Resp (chest)_min,Resp (chest)_power,EOG (right)_mean,EOG (right)_std,EOG (right)_max,EOG (right)_min,EOG (right)_power,EMG_mean,EMG_std,EMG_max,EMG_min,EMG_power,H,HA,OA,X,CA,CAA,L,LA,A,W,1,2,3,4,R
-0.11676933333333334,0.19275398792127638,1.024,-0.926,0.04078166870771367,111.17818256363662,18.76632884473409,164.67863024236794,80.25002866072452,314.0532366674933,-0.001910349567949725,0.006794196959543026,0.029539800995024876,-0.030030767216548838,3.869531354520782e-05,-0.24795731800766282,0.0967874614664439,0.04885057471264368,-0.37471264367816093,0.0005588455072931688,-0.0958331096196868,0.20581555248807584,0.348993288590604,-0.44966442953020136,0.004562572227282979,0.003142642219087918,0.02530026041622261,0.07863187588152327,-0.06417489421720733,8.13083262564806e-05,-0.0016308932811389127,0.0031705604304563995,0.011736351639577565,-0.015432840344956325,1.034363527732893e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.11566666666666667,0.19646488767433454,1.052,-0.972,0.039402977831167335,107.60006700002393,17.350236283771636,150.10719646685587,79.3928854974591,285.29134309742744,-0.0017950488784149428,0.005304082533121541,0.01767478397486253,-0.024793794186959938,2.6640873054270736e-05,-0.24518352490421458,0.08096808023553802,0.005172413793103448,-0.37126436781609196,0.0004959436445463468,-0.08023803131991052,0.2037331001786001,0.3288590604026846,-0.4412751677852349,0.004721337160732909,0.0032593794076163614,0.018515113329243826,0.05394922425952045,-0.05218617771509168,5.139587696875361e-05,-0.0016118612929578193,0.003506945456507607,0.0155067701190639,-0.02299215974745589,1.2680042137834523e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.11631733333333333,0.20813630045290568,1.098,-0.962,0.04405385122382415,114.20391221568292,17.97234963332153,158.67862809951004,86.89288817603149,336.38910585497615,-0.0018467312560006984,0.004503149528545687,0.019965959675307673,-0.0212752029327049,1.8188976908449876e-05,-0.24832206896551726,0.07756097404890884,0.010344827586206896,-0.3505747126436782,0.0005039317141370882,-0.07978635346756154,0.1929090293172678,0.348993288590604,-0.3959731543624161,0.004288027199016604,0.0016760225669957684,0.023101142892448346,0.0691114245416079,-0.0684062059238364,6.437297825240358e-05,-0.0016276995148974656,0.0036703904894533,0.028074831717351686,-0.030255760053525156,1.3956113641496305e-05,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.11616906666666667,0.21316049966272416,1.108,-0.978,0.04665570553362353,112.2399400856929,17.396325215185648,154.50005517859114,84.21431579082707,323.53837464865086,-0.0017059876058304966,0.005280074668524623,0.018493061010735796,-0.02733045299816706,2.3631177634645848e-05,-0.23829095785440613,0.08370048369290439,0.06206896551724138,-0.34942528735632183,0.0005602635044604194,-0.08031767337807606,0.19939956295676908,0.337248322147651,-0.4563758389261745,0.004258681655484843,0.004654771979313587,0.019844618915543923,0.05853314527503526,-0.05183356840620593,7.825206270619146e-05,-0.0015535972379836392,0.005330806673591388,0.03027424249705205,-0.030255760053525156,2.875258515603929e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.11662026666666667,0.2065469200995153,1.144,-0.982,0.043849542950906546,119.28981403207644,19.933789179147293,169.9286321173686,86.35717369899061,419.0012754305502,-0.0017749192633324607,0.0058073483145664965,0.027412280701754388,-0.026021209740769838,3.0371709316199765e-05,-0.24750038314176245,0.14010786613133758,0.2660919540229885,-0.4896551724137931,0.0007249969359722665,-0.09671565995525729,0.2100606014885093,0.4395973154362416,-0.5486577181208053,0.004750990314853431,0.002665397273154679,0.020607294432810872,0.05677009873060649,-0.04936530324400564,8.011153061556529e-05,-0.0015913014227785028,0.004484025381395574,0.020589442088959697,-0.019961039009045306,2.0504164083455735e-05,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.11546826666666665,0.21407641733657218,1.074,-1.002,0.04685862406154347,109.16045327159046,18.106996052266908,153.10719753828482,77.25002758929557,309.0247270411151,-0.0018882124465392338,0.005229351991895741,0.023239067818800734,-0.024221000261848653,2.359711978881685e-05,-0.2486097318007663,0.04738273724524776,-0.06954022988505747,-0.33275862068965517,0.0002460657650801296,-0.07364944071588367,0.17094994432657565,0.2902684563758389,-0.3624161073825503,0.004198829046999327,0.0032699576868829333,0.018578128683691224,0.05500705218617771,-0.05007052186177715,9.086889380179129e-05,-0.0016028640394489273,0.004357032530436245,0.02498826364836042,-0.02648534157403882,1.9245593630656285e-05,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.11711653333333334,0.20182479997921188,1.004,-1.062,0.04282105869533638,119.09404253358663,20.4957460686625,171.75006133930762,80.67860024235723,425.87056405239775,-0.0017272846294841583,0.008345668917280374,0.0589159465828751,-0.048114689709348,6.231064016767991e-05,-0.2261960153256705,0.17429860065203434,0.3839080459770115,-0.521264367816092,0.001699377104540954,-0.07472706935123043,0.2596645715893881,0.5419463087248322,-0.6040268456375839,0.005603672317399202,0.002786553831687823,0.02371418270976368,0.11071932299012693,-0.08885754583921016,0.00011742093690917135,-0.0015325592885984268,0.006654846794138686,0.03027424249705205,-0.030255760053525156,4.577459462740141e-05,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.11573306666666668,0.1828518254760638,0.962,-0.95,0.033759739535351364,95.64891987461422,18.3326976661647,152.3571972704276,67.821452793376,314.6563980477458,-0.001692775159291263,0.008830050738143642,0.04975124378109453,-0.03927729772191674,7.815305451895528e-05,-0.2826235249042146,0.1138134396042372,-0.038505747126436785,-0.4867816091954023,0.0007231488902288368,-0.08961208053691273,0.23140924562429907,0.40268456375838924,-0.5436241610738255,0.005501227568924359,0.003207240244475787,0.016738258173297323,0.05782792665726375,-0.05500705218617771,6.515947081750166e-05,-0.0015684472652760476,0.004284380781075477,0.028758682127846758,-0.026466859130511926,1.8742077047228926e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.11658506666666667,0.2010373606165337,0.996,-0.966,0.04230811800265677,112.68825453151948,18.763891475370507,156.42862729593833,79.60717128827545,366.6990795279384,-0.0017774831980448633,0.0048003905955402056,0.018002094789211838,-0.018329405603561142,1.984809755899535e-05,-0.2369269731800766,0.08014243749061094,0.022988505747126436,-0.3310344827586207,0.0006137319370839802,-0.09371230425055928,0.2069983290332377,0.28859060402684567,-0.41442953020134227,0.005270596157588927,0.004089750822755054,0.024824506795792376,0.06064880112834979,-0.06382228490832158,6.711328341682846e-05,-0.0016108903485912065,0.0036167356323236915,0.01583945410254799,-0.017465909132914643,1.3287537280702559e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.11595359999999999,0.20663439399183606,1.076,-0.976,0.045184416114089666,116.84357030127511,19.317363450642247,164.4643444515516,88.07146002552143,403.95285522902714,-0.001698437636379506,0.006259661832142155,0.04664179104477612,-0.03093087195600943,3.804982512371701e-05,-0.2470614559386973,0.08276086739166913,0.15632183908045977,-0.3632183908045977,0.0004821008855755643,-0.08058434004474273,0.17285415464035422,0.2986577181208054,-0.4563758389261745,0.0037349886216445226,0.001915279736718382,0.021155649583775867,0.07440056417489421,-0.045839210155148094,8.979678604386902e-05,-0.0016415342399587966,0.004229647533344729,0.021587494039411962,-0.02151356426530439,1.8607161761747267e-05,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.11684159999999999,0.20812959034242745,1.102,-1.0,0.045483360118669214,116.2476700884536,20.90752834033967,174.42863372451205,83.25002973215348,401.28951287653774,-0.001966854324866894,0.005330457009984294,0.018902199528672427,-0.020538753600418957,2.442719021747297e-05,-0.24191701149425288,0.11876098468914455,0.28045977011494255,-0.4057471264367816,0.0009297124166948377,-0.07875615212527964,0.1716101233986577,0.28187919463087246,-0.5453020134228188,0.004299259325793391,0.002366713681241185,0.018674226248015152,0.05923836389280677,-0.057475317348378,8.05454727663621e-05,-0.0016099391188310224,0.004947469244854105,0.03027424249705205,-0.030255760053525156,2.5319541348883383e-05,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.11642186666666667,0.20874501741402648,1.086,-0.994,0.0450911632031817,120.07220002578572,20.551058680261395,172.71434739798121,87.96431713011326,430.3044065336096,-0.0017026599458846122,0.006433636895879513,0.02994893951296151,-0.04124116260801257,3.6417046827230347e-05,-0.23197080459770114,0.11948726460816131,0.16666666666666666,-0.39655172413793105,0.0010544026877555056,-0.08445861297539149,0.2058961673788829,0.29194630872483224,-0.5553691275167785,0.005694822259421881,0.004505265632346027,0.014655311540533528,0.0659379407616361,-0.0613540197461213,0.00010663891032077302,-0.0016149909867283734,0.0055463995565215515,0.030089418061783113,-0.030255760053525156,3.2012436424625596e-05,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.11586746666666668,0.2072615404947307,1.05,-0.984,0.04453153833782983,117.93117068970382,20.364953398977555,167.46434552298055,85.71431632654155,422.2278173699946,-0.0019223509644758663,0.005090940032028723,0.019556821157371042,-0.023157240115213407,2.2861243956913722e-05,-0.249403908045977,0.07662687066226236,0.016091954022988506,-0.3511494252873563,0.0005250016089009026,-0.0841192393736018,0.1719525390822726,0.24496644295302014,-0.4228187919463087,0.0042915262660242395,0.0013669957686882938,0.01481785772542502,0.039492242595204514,-0.0613540197461213,6.870998980580581e-05,-0.0015853574689402535,0.005943270845222517,0.028555375249050927,-0.030255760053525156,3.621328908458787e-05,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.11596346666666665,0.19173629459576907,1.016,-0.984,0.039228213852999495,101.73603633429869,18.346142076981305,145.3929090688961,70.39288228317224,318.58309641413996,-0.001763572488435018,0.005530212732993428,0.0252847604084839,-0.024466483372610634,2.83077601713375e-05,-0.25293440613026824,0.15478220924981645,0.3971264367816092,-0.4436781609195402,0.0010502345396809312,-0.0865957494407159,0.2143528573552749,0.3959731543624161,-0.5805369127516778,0.00470986227561061,0.00468566055477198,0.017184448397439732,0.06029619181946404,-0.04160789844851904,6.15016511444347e-05,-0.0015367264635322907,0.0053743011900366155,0.024101106359069518,-0.02644837668698503,2.9586267350488208e-05,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.11660480000000001,0.20508788380503287,1.056,-0.992,0.04306527249236021,115.29281260457591,19.209089512071976,164.8929160331843,86.67860238521514,392.14914586331827,-0.0017118792004887841,0.005280916355072205,0.020620581304006284,-0.02029327048965698,2.297355475285119e-05,-0.2525992337164751,0.0945175330909365,0.182183908045977,-0.3649425287356322,0.0006527945269491552,-0.07891252796420582,0.17109473801056255,0.28187919463087246,-0.5033557046979866,0.004174898069812839,0.0022250117536436295,0.012849044916322173,0.05218617771509168,-0.03385049365303244,6.09378273420504e-05,-0.0015607832120268957,0.005599612181340851,0.0265407889046195,-0.026115692703500944,3.242998340368222e-05,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.11691493333333335,0.20728047784824202,1.072,-1.002,0.045966155458564605,118.29764224915793,20.45957182235456,175.0714910969611,85.9286021173579,426.67279718026055,-0.0017589683163131713,0.005620864253385438,0.02872152395915161,-0.025857554333595184,2.79927338551191e-05,-0.2424374712643678,0.09584169502181684,0.25057471264367814,-0.3660919540229885,0.0006746483674027521,-0.09051006711409397,0.1579336031912817,0.26174496644295303,-0.5302013422818792,0.004096219014781786,0.00316929948283968,0.01395578523326122,0.04266572637517631,-0.03772919605077574,5.603852463997997e-05,-0.0015734523109831304,0.00636018644692465,0.03027424249705205,-0.030255760053525156,4.243823424472771e-05,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.11660666666666666,0.19537653071839398,1.026,-1.016,0.038906622403979255,116.19409864074952,21.165059061145737,172.8214902933894,80.03574286990816,427.8405921847444,-0.001911680631928079,0.009487679272200188,0.04320502749410841,-0.03976826394344069,5.224178287470385e-05,-0.2665301915708812,0.1643448945880174,0.34367816091954023,-0.5988505747126437,0.001629036986771384,-0.08440044742729305,0.2299037011658976,0.3540268456375839,-0.5067114093959731,0.0066075279895271965,0.00380644099670898,0.0248681144348653,0.06629055007052186,-0.08921015514809591,0.0001048276472712954,-0.0015843569526639977,0.00532573445418556,0.022474651328702865,-0.029553427199503192,2.9292340155099116e-05,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.11638106666666666,0.19575751085172244,1.006,-0.988,0.04039043341537964,108.89971032132512,18.49953384843168,155.67862702808108,75.64288415817292,321.3763757434148,-0.001780287160687789,0.006070920760982844,0.03510408483896308,-0.030194422623723488,2.9752056038674446e-05,-0.234375938697318,0.07405831743666931,0.15459770114942528,-0.32873563218390806,0.0005388974322621799,-0.07303557046979865,0.27278744726200554,0.6560402684563759,-1.2046979865771812,0.00925309407203842,0.0019405735778091208,0.014483232619747084,0.05959097320169252,-0.03702397743300423,7.983136143492191e-05,-0.0015664141964880894,0.006089130735782982,0.03027424249705205,-0.030255760053525156,3.9051895561196344e-05,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.11669173333333333,0.20148901021725452,1.07,-1.024,0.043470238369238766,117.73547061981093,21.117140467012817,173.46434766583846,79.17859970664276,392.499910492395,-0.0015957056821157372,0.011054538502808154,0.052369730295888976,-0.0496694160775072,8.3523625114315e-05,-0.2346922605363985,0.15411779254299876,0.4,-0.4666666666666667,0.0013030209931452553,-0.0914545861297539,0.235986002467221,0.5637583892617449,-0.8120805369127517,0.008515565799347946,0.003462670427832629,0.029525921179911978,0.14844851904090267,-0.1413963328631876,0.00019836334419022923,-0.0015765893977310952,0.005175864690537296,0.03027424249705205,-0.030255760053525156,2.733688608630572e-05,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.11635653333333333,0.2131876302321085,1.09,-1.464,0.045225000470571486,103.9419514078398,19.809229868223163,164.25005866073522,68.67859595664142,347.4418321593998,-0.0013199681417474039,0.025426992991360847,0.10637601466352449,-0.13395195077245353,0.0001175697643974573,-0.16992398467432948,0.2151939079539633,0.5086206896551724,-0.5620689655172414,0.0026963145612030138,-0.06810648769574944,0.25246613928380185,0.5083892617449665,-0.6157718120805369,0.005841842239886739,0.0040879642689233674,0.06748008662855318,0.15514809590973203,-0.36812411847672777,0.0005689460396404109,-0.0015773311597979747,0.00535524183521069,0.03027424249705205,-0.030255760053525156,2.9449172344265922e-05,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.11619066666666668,0.1793358217968612,0.914,-0.97,0.034684494805718814,96.89469174810418,17.309606615523737,137.03576322705828,68.03573858419234,301.8725699052301,-0.002123003404032469,0.006907183636508577,0.028803351662738938,-0.035513223356899715,4.079181367479034e-05,-0.31557011494252873,0.10001341093849292,-0.04885057471264368,-0.5442528735632184,0.0005826505319445264,-0.09827695749440715,0.2080327467983638,0.33557046979865773,-0.3875838926174497,0.004434486740993542,0.0031579219558062997,0.01953421981480193,0.04936530324400564,-0.05535966149506347,5.67703361007149e-05,-0.0016454180174252475,0.0027412837403363237,0.016467857182462377,-0.015155603692052919,7.791251993406316e-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.11705946666666665,0.18815506848620606,0.876,-0.956,0.03708773394723893,100.42040729300261,17.457771161431282,141.96433641583442,73.28574045919302,326.6962052295973,-0.001816465916033866,0.0065996673577296055,0.02291175700445143,-0.029867111809374184,3.963092898260532e-05,-0.24851885057471262,0.09914537843118115,0.1632183908045977,-0.39770114942528734,0.0009364887307018701,-0.08322125279642058,0.20765474325232114,0.2986577181208054,-0.4228187919463087,0.004889557572154958,0.0026715091678420314,0.02135155678208406,0.09908321579689704,-0.047954866008462625,8.270030077886426e-05,-0.0016226131464388645,0.003038203687637845,0.012069035623061653,-0.017946452664613883,9.453517916616789e-06,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.11622240000000002,0.1807011016519822,0.872,-0.984,0.03480881702390634,99.61430700510964,19.047102641476386,147.96433855869233,67.92859568878417,353.40505719028255,-0.001552893427598848,0.008585022211119533,0.03404032469232784,-0.04263223356899712,4.9331916423853333e-05,-0.21300911877394635,0.17911208050499444,0.5109195402298851,-0.43160919540229886,0.0011348295516172076,-0.086482774049217,0.21500619389766593,0.348993288590604,-0.4697986577181208,0.004958837570854875,0.0029858486130700506,0.023968577852615115,0.07581100141043723,-0.08215796897038082,0.0001175299647183544,-0.0016250922581972716,0.0035283269672151565,0.02090364362891689,-0.02119936272534719,1.2838552176440017e-05,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.11679146666666668,0.16643726419840266,0.73,-0.914,0.027451446967960993,93.29726189187923,17.63367209535684,140.3571929847118,64.17859434949798,293.1517017102106,-0.002014619883040936,0.007385989094030558,0.027412280701754388,-0.03174914899188269,4.1726385629097163e-05,-0.2751648275862069,0.07484518690929906,0.039655172413793106,-0.37298850574712644,0.00043852046877998827,-0.08212774049217002,0.16514765207935259,0.26174496644295303,-0.38926174496644295,0.0035552551758614554,0.0036480959097320172,0.022675597845716516,0.06452750352609309,-0.05500705218617771,0.000109408468449798,-0.0016373941726087722,0.0031509271122131238,0.018001899995194564,-0.02633748202582367,1.0249108089308167e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.11670693333333332,0.16934905327536443,0.74,-0.926,0.029316748433731596,95.73601990572139,17.608832143750345,138.96433534440547,67.821452793376,318.2624698374736,-0.0017843130837042855,0.0071246436203776155,0.03371301387797853,-0.030194422623723488,4.561402010130227e-05,-0.25306536398467433,0.07400625083413905,-0.011494252873563218,-0.3488505747126437,0.00045031504245635713,-0.08390447427293066,0.17853992984288872,0.28859060402684567,-0.34731543624161076,0.003381990259641817,0.0038169252468265163,0.01653587725867825,0.05959097320169252,-0.05148095909732017,9.52706248146076e-05,-0.0016235052323797623,0.0033484909759613087,0.012660473815922255,-0.018149759543409714,1.1664586482483934e-05,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.1166192,0.16528158616341185,0.774,-1.022,0.02636641681603067,95.41696264891523,18.6364740243118,143.67862274236526,65.78573778062064,335.62816974772176,-0.001522257135375753,0.0072225126425445405,0.04721458496988741,-0.030849044252422103,4.443272084616446e-05,-0.2758952490421456,0.12584118548233747,0.08563218390804597,-0.6609195402298851,0.0006280839558063957,-0.08237337807606264,0.1607039143280796,0.28859060402684567,-0.5302013422818792,0.002769253987231898,0.0016975082275505408,0.020061503850301646,0.0613540197461213,-0.06064880112834979,8.526167730787825e-05,-0.0016182512897665174,0.0032010747119120856,0.017909487777560094,-0.0268365080010498,1.0509501309335032e-05,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.11617706666666666,0.16463526266891376,0.68,-0.908,0.027437330205532646,100.75043598229857,18.240529210037664,145.8214806505288,67.821452793376,338.7989058760453,-0.0018844374618137384,0.007115012106856261,0.030767216548834776,-0.030767216548834776,4.47562617405226e-05,-0.22738107279693487,0.09232384575634991,0.04770114942528736,-0.3568965517241379,0.0006836477198465333,-0.07750961968680088,0.17469446782545756,0.28859060402684567,-0.4278523489932886,0.0033080723894087062,0.003345651151857076,0.01526674683861091,0.0465444287729196,-0.05500705218617771,8.614748812025509e-05,-0.0015733093800865225,0.004106592416049503,0.022160449788745668,-0.030255760053525156,1.6978428483332514e-05,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.11727173333333334,0.16660808552106815,0.748,-0.916,0.030503066828594178,103.86849423874794,18.416715343702297,148.92862461736593,73.8214549362339,341.6515267798659,-0.0017766212795670773,0.007370584771377262,0.028230557737627653,-0.03698612202147159,4.7020403309563596e-05,-0.22734766283524901,0.08685509484065017,0.08850574712643679,-0.3373563218390805,0.000596247374781128,-0.07980536912751678,0.1847170466548642,0.2550335570469799,-0.40939597315436244,0.0034397481036273626,0.003498448519040903,0.02595954974075986,0.08885754583921016,-0.05500705218617771,0.00011771047622295755,-0.0015844998835606058,0.004652715559057458,0.027538840855071765,-0.02639292935640435,2.2175586400280754e-05,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
