ECG_mean,ECG_std,ECG_max,ECG_min,ECG_power,BP_mean,BP_std,BP_max,BP_min,BP_power,EEG (C4-A1)_mean,EEG (C4-A1)_std,EEG (C4-A1)_max,EEG (C4-A1)_min,EEG (C4-A1)_power,Resp (nasal)_mean,Resp (nasal)_std,Resp (nasal)_max,Resp (nasal)_min,Resp (nasal)_power,Resp (abdominal)_mean,Resp (abdominal)_std,Resp (abdominal)_max,Resp (abdominal)_min,Resp (abdominal)_power,EOG (right)_mean,EOG (right)_std,EOG (right)_max,EOG (right)_min,EOG (right)_power,EMG_mean,EMG_std,EMG_max,EMG_min,EMG_power,H,HA,OA,X,CA,CAA,L,LA,A,W,1,2,3,4,R
-0.0490992,0.27873767696413054,1.71,-1.208,0.08241398893315371,105.6506291218183,15.751412480305639,154.5837440630881,77.91418984178192,236.6687228730939,-0.006494096573208723,0.010030473586663197,0.05358255451713396,-0.04513239875389408,6.015511354368292e-05,0.05666886446886453,0.6256823929847659,0.9,-0.8994505494505495,0.033054900706512555,-0.080879802143446,0.49850708880281297,1.2126957955482276,-1.248969497114592,0.00986695511368543,0.00862927738927739,0.05227150698569666,0.22552447552447552,-0.17027972027972027,0.001152665064899125,0.0014449016301292872,0.03826257126354114,0.06905564924114671,-0.060075885328836426,0.0012641479175742874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.047603733333333335,0.3028530447363246,2.028,-1.304,0.09282384158830564,103.00340532305762,15.169139137283576,144.25326841313935,76.91848134540132,222.8738783836662,-0.004812268951194186,0.026253034520121857,0.06378504672897196,-0.06374610591900312,0.00023460510856006134,0.04340571428571436,0.6899395281537277,0.9,-0.8994505494505495,0.10001864888491671,-0.07152008793624623,0.3177639024497061,0.7609233305853257,-0.9307502061005771,0.006492390820287687,-0.0011327272727272714,0.09706600782769413,0.2874125874125874,-0.41468531468531467,0.0034804997763220043,0.009607009555930298,0.03204039834559061,0.06905564924114671,-0.05274030354131535,0.0010769902883432335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.049544000000000005,0.27311928345932174,1.622,-1.364,0.07518588350587861,116.40300305682507,23.847802888108827,188.68676006412363,79.28328902430525,91.20767601362925,-0.006479553478712357,0.012017557075517335,0.05128504672897196,-0.057749221183800624,6.492893770291759e-05,-0.05921619047619046,0.35994319671767155,0.9,-0.8994505494505495,0.024763800821198233,0.05994031327287716,0.20825105415821873,0.6933223413025557,-0.34954657873042044,0.006254112108272387,0.0061313286713286725,0.03997908917103546,0.1646853146853147,-0.14125874125874127,0.0005436603759103137,0.009378066329398537,0.0132726494881333,0.06905564924114671,-0.05160202360876897,0.00017064590187816327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04816826666666667,0.2922590977534527,1.656,-1.244,0.08911367012319206,103.64211913320256,9.224729010364717,127.45068753671674,82.51934163754218,77.64696078231866,-0.0061966978193146414,0.010781788954974936,0.06378504672897196,-0.05903426791277259,7.449363209105302e-05,-0.14906051282051283,0.5409815092077995,0.9,-0.8994505494505495,0.127024465724255,-0.024227754877713663,0.20776942491052935,0.7584501236603463,-0.38582028029678483,0.005377335990270981,0.0023795804195804204,0.06898845429610602,0.3597902097902098,-0.24160839160839162,0.001793517699933742,0.009425205171444634,0.015498820102682855,0.06905564924114671,-0.0515177065767285,0.0002452778538362544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04713893333333333,0.28433128359514404,1.528,-1.242,0.08202373979845967,102.86042158297735,8.790513582743442,131.06013083609642,80.90131533092372,72.59851828025515,-0.006423805815160955,0.01394094019817598,0.06378504672897196,-0.06374610591900312,9.684826270842898e-05,-0.11633604395604391,0.5690527695131914,0.9,-0.8994505494505495,0.1405032294214672,0.019254850233580645,0.2719261593499305,1.2374278647980215,-0.39406430338004944,0.01176822103163471,0.005137902097902099,0.07367593970375841,0.32727272727272727,-0.2276223776223776,0.0010017501881018171,0.009333833614390108,0.008974951746200163,0.06741146711635751,-0.03798482293423271,8.20006768167167e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.049065599999999994,0.24200175749356312,1.602,-1.362,0.0613038619201212,98.39506726010893,11.898207537210014,130.81120371200126,75.54938216287799,136.138762311595,-0.006376542056074767,0.006238213229289584,0.025,-0.032009345794392526,2.6938620105680995e-05,0.018604908424908476,0.4892870334158172,0.9,-0.8994505494505495,0.016954966084064438,0.05586369881835669,0.22121873056248526,0.8021434460016488,-0.2827699917559769,0.005814843196299011,0.006140979020979021,0.03778135729461372,0.13076923076923078,-0.13216783216783218,0.0003057717180561946,0.00932283867341203,0.008900108733184569,0.06526138279932546,-0.05080101180438448,8.190581781277271e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.0501328,0.11773531202444461,0.662,-0.6,0.014381123975703885,106.4038328139054,21.32415966941603,330.45075723631146,78.78543477611494,414.29258238428145,-0.006077528556593977,0.009907999599122886,0.06378504672897196,-0.06374610591900312,7.625542493949045e-05,-0.04276117216117215,0.3014929219973793,0.9,-0.8994505494505495,0.010711149289413595,-0.007336630942566626,0.30670673020624556,1.2077493816982687,-1.2168178070898599,0.013788944678853905,0.003004895104895108,0.09543260407934674,0.37727272727272726,-0.2590909090909091,0.0009994348707334023,0.009335103991006182,0.011000024547055273,0.06905564924114671,-0.051264755480607084,0.0001239020511431546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.050065866666666674,0.11235456463764859,0.668,-0.602,0.013089244354287016,105.02240344116855,18.63738042665324,186.94427019545756,67.33478706773805,270.128213516497,-0.005734558670820353,0.018116785966537458,0.06378504672897196,-0.06374610591900312,0.0001526358878576655,-0.014548937728937688,0.5351183851235438,0.9,-0.8994505494505495,0.015111341411112767,-0.004614124759549327,0.5242773044409932,1.2407254740313274,-0.8870568837592745,0.013057766000536014,0.004735524475524477,0.11495661389246269,0.3695804195804196,-0.26433566433566436,0.0011523477669557111,0.009397318718381113,0.012612855777917101,0.06905564924114671,-0.05231871838111298,0.00016731334924871463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04997306666666667,0.12917262793614168,0.7,-0.664,0.017208742069815326,106.58008981290637,14.62241688230685,149.10734733299478,82.51934163754218,220.17622476726194,-0.006248364485981309,0.01597647831093804,0.06378504672897196,-0.06374610591900312,6.431383541826516e-05,-0.012089377289377284,0.2423091131458236,0.9,-0.439010989010989,0.00662271877353954,0.07945666391865898,0.20010686525014162,0.7246496290189612,-0.15828524319868095,0.0030572048439884048,0.007426993006993007,0.05153143589761536,0.24125874125874125,-0.08706293706293707,0.0003122566949188337,0.00927124227093873,0.004562093938315419,0.04519392917369309,-0.022133220910623946,2.171507622814432e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.049877333333333336,0.11619229529629846,0.646,-0.632,0.01404483599900864,107.51074535419009,16.093973982677074,201.755434079119,82.51934163754218,235.6848698717597,-0.006419859813084112,0.009860116015685833,0.06378504672897196,-0.06374610591900312,6.896006541906069e-05,-0.020415311355311352,0.1895448953431262,0.45494505494505494,-0.5384615384615384,0.004410640060602594,0.004447705413575159,0.2843879839485323,1.2431986809563067,-0.6496290189612531,0.009301572274855868,0.0044604195804195815,0.07334333192593992,0.23776223776223776,-0.18041958041958042,0.0003787320854189595,0.009309465992130408,0.01751693157311473,0.06905564924114671,-0.05147554806070826,0.0003183181289921689,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.049272,0.12002907709939845,0.646,-0.632,0.014753426843855664,103.81937184069992,14.723128031101313,148.23610239866176,79.78114327249554,200.0670209132699,-0.006122377985462098,0.0070316513979749255,0.02437694704049844,-0.05206386292834891,3.483676205158323e-05,-0.04379641025641026,0.15626913381092805,0.47087912087912087,-0.4467032967032967,0.0028129548538859267,0.0549762022533663,0.15255792051057993,0.5886232481450948,-0.1978565539983512,0.0035590477761137645,0.00514111888111888,0.04162904466813697,0.11363636363636363,-0.1797202797202797,0.0005193076977372935,0.00939036537380551,0.013218309310536837,0.06905564924114671,-0.05139123102866779,0.0001781859409411196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.05020053333333334,0.11224686270173533,0.678,-0.584,0.013120283387503446,102.73451424361005,13.393149032514568,138.90133524509363,80.15453395863827,194.78569328814478,-0.006262310488058152,0.011411601497320551,0.06378504672897196,-0.06374610591900312,7.796787084335373e-05,-0.012346739926739923,0.20007273309377285,0.9,-0.39725274725274723,0.007802202350321185,0.013500522121461942,0.19973061802432188,0.8680956306677658,-0.30585325638911787,0.0034118476547312557,0.009142144522144522,0.07647072291611388,0.3090909090909091,-0.3192307692307692,0.0016083035375517036,0.009303046655424396,0.0224593398810182,0.06905564924114671,-0.05421585160202361,0.0005168496739765701,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.049876,0.1259854683048803,0.656,-0.624,0.016567389873617677,112.24261765125642,15.701919500957871,153.58803556670748,86.87556630920731,254.15323598279443,-0.005873333333333333,0.014548051762776442,0.06378504672897196,-0.06374610591900312,7.851536407952891e-05,-0.025343589743589745,0.11820854657469486,0.432967032967033,-0.310989010989011,0.0030129175526090067,0.05848057158560043,0.2527743845183849,0.9670239076669415,-0.31986809563066776,0.006119755414411344,-0.0003276923076923076,0.0544269077297367,0.2737762237762238,-0.2125874125874126,0.0010012981618400519,0.009507566048341765,0.020557407048528965,0.06905564924114671,-0.05143338954468803,0.0004338398938315627,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.0497384,0.12901279044642563,0.69,-0.56,0.017116070727619705,103.8517655571155,14.274799541870266,137.40777250052275,77.0429449074489,224.81225805011465,-0.006426593977154725,0.013735752787281914,0.06378504672897196,-0.05338785046728972,7.01165673109125e-05,-0.009360586080586002,0.5848948553320368,0.9,-0.8994505494505495,0.09062418609869274,0.0018613904918933694,0.18535895558024412,0.47073371805441055,-0.3190436933223413,0.004175103416570638,0.0050542657342657355,0.06299524608527653,0.16538461538461538,-0.28076923076923077,0.0016664002889219844,0.009514822934232715,0.018462777354124844,0.06905564924114671,-0.052234401349072514,0.0003510261867215414,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04926453333333333,0.12595084711419063,0.67,-0.604,0.016323347890118915,108.73742503144778,15.755934641141355,152.71679063237445,82.39487807549462,254.23167776093103,-0.006322995846313603,0.004856389308210597,0.021456386292834893,-0.03130841121495327,2.1316719847156845e-05,-0.08095655677655678,0.0925003865311464,0.22637362637362637,-0.33186813186813185,0.0017567953790933728,0.017788073646606204,0.16843384324713415,0.42621599340478156,-0.23495465787304204,0.0043548263051090726,0.003606107226107226,0.0167742866878651,0.07237762237762238,-0.17342657342657342,0.0001281261798144158,0.009319522203485104,0.0071026909635147385,0.06905564924114671,-0.030016863406408096,5.071609448119601e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04908906666666667,0.12722190194221888,0.684,-0.564,0.016986970636437577,108.49548446196891,15.006837570171742,142.63524210652088,84.13736794416066,260.99387730058464,-0.006286526479750779,0.006556648756121919,0.03247663551401869,-0.04338006230529595,3.601919390310347e-05,-0.02238952380952381,0.0770228563334065,0.3467032967032967,-0.31153846153846154,0.0015156903504563238,0.06329771915361364,0.18101858482957758,0.8227535037098104,-0.20774938169826876,0.004847844879241896,0.009965641025641025,0.052838349328443446,0.14405594405594405,-0.23566433566433567,0.0017612008650521437,0.00925795952782462,0.009290606689848163,0.06905564924114671,-0.05134907251264755,8.341239707115796e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04999786666666666,0.12633558694517638,0.68,-0.614,0.01666436097505636,107.53203692087104,15.710365959633712,145.87129471975783,80.65238820682856,259.92486211956515,-0.006282585669781931,0.013463127036967287,0.0492601246105919,-0.06374610591900312,4.421614690769755e-05,-0.03185677655677656,0.1110490255537014,0.17307692307692307,-0.8994505494505495,0.001982343679096166,-0.024929486122561136,0.18484416345105548,0.6710634789777411,-0.32069249793899424,0.004831456076711827,-0.0015449417249417236,0.045223988566139905,0.09300699300699301,-0.19335664335664335,0.0006048186285848229,0.009457734682405846,0.015616617707354927,0.06905564924114671,-0.05143338954468803,0.0002506409180410323,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04962986666666667,0.12137867825383868,0.686,-0.596,0.015250138387164339,107.32240709209971,15.556248152134073,151.22322788780357,83.51505013392278,256.6933426883269,-0.006104963655244029,0.012690124372900853,0.06378504672897196,-0.061838006230529596,5.6683618088533086e-05,-0.010258901098901105,0.16900730038549508,0.5681318681318681,-0.4835164835164835,0.0020863630750778584,0.023667930750206106,0.3919049240163334,1.2126957955482276,-0.761747732893652,0.005598377241857885,0.004324708624708625,0.05242900956382345,0.15384615384615385,-0.22587412587412586,0.0008245794618767942,0.009338358628442947,0.011119191083265695,0.06905564924114671,-0.0418212478920742,0.00012534627976966195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.049488,0.1232146928035235,0.704,-0.608,0.015471465986020968,105.53321849495342,16.262831742320003,150.6009100775657,77.66526271768677,270.9414545557468,-0.006121329179646937,0.005248737052550748,0.020833333333333332,-0.024143302180685357,2.241119720866086e-05,-0.04782212454212454,0.1783986286083718,0.9,-0.37637362637362637,0.0049299739781426535,0.038560263808738664,0.1552202389330914,0.5572959604286892,-0.23248145094806266,0.0028703472478848625,0.005264755244755244,0.022405092572858595,0.11223776223776223,-0.0958041958041958,0.00032572777807011425,0.009490921866216976,0.01819551686051247,0.06905564924114671,-0.05139123102866779,0.00032953200663998576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.0496272,0.11463186622180298,0.658,-0.572,0.013707409123758762,104.7868022157833,15.157671112325398,142.13738785833058,80.03007039659069,243.70861400205496,-0.005486230529595015,0.016007437419388603,0.06378504672897196,-0.06374610591900312,0.0001268895581242958,-0.05770417582417581,0.3340048244244862,0.9,-0.8994505494505495,0.006166259078899786,0.12104940917834571,0.27614082349117414,1.2300082440230833,-0.23495465787304204,0.006086558803289977,0.005249510489510489,0.08907172845866991,0.3797202797202797,-0.2230769230769231,0.0017238351154849666,0.009411011804384486,0.025937124835212794,0.06905564924114671,-0.05244519392917369,0.0006965498057875073,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04965946666666667,0.1075362229067438,0.726,-0.578,0.012138728799769906,99.82214986740482,20.79605132914187,163.0472662823232,70.94423036711773,186.25068884069833,-0.00678902388369678,0.008445649344216138,0.059501557632398755,-0.06374610591900312,6.487100992660867e-05,-0.025774725274725276,0.07114445445535747,0.20934065934065935,-0.22747252747252747,0.0003269665358056658,-0.09206573234405056,0.31739735339256625,0.7114591920857378,-0.8953009068425392,0.0024331443406793688,0.00505006993006993,0.03424192522415628,0.1076923076923077,-0.1258741258741259,0.00042596053942505624,0.009339696458684654,0.022177683376172538,0.06905564924114671,-0.05143338954468803,0.0005101445066514614,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04992986666666666,0.12162481715497961,0.666,-0.568,0.015558814968215269,104.7281881756297,15.33785267983932,144.00434128904422,76.91848134540132,235.43375562281216,-0.00638493769470405,0.00648421800760975,0.03146417445482866,-0.029789719626168224,2.8364646654229053e-05,-0.042633553113553116,0.17831659743727266,0.6032967032967033,-0.3098901098901099,0.0016153393310071353,0.05729519098653477,0.21085186152194282,0.8169826875515251,-0.25968672712283597,0.005599288890584941,0.003157575757575757,0.032269265674050134,0.18041958041958042,-0.13846153846153847,0.00026501707274896943,0.009106711635750423,0.03492915435392134,0.06905564924114671,-0.05261382799325464,0.001261103448823179,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04943066666666667,0.1201942499715449,0.626,-0.538,0.014737851125772427,110.11087214107197,15.483421075430465,147.86271171251903,83.14165944778007,266.06950541981513,-0.0071913395638629266,0.02635547896431082,0.06378504672897196,-0.06374610591900312,9.200012590674563e-05,-0.0005164835164835399,0.308929208341024,0.9,-0.8879120879120879,0.005957740520222387,-0.0006139049189337811,0.19315272736876402,0.562242374278648,-0.35614179719703215,0.006617162914625465,0.004329137529137529,0.06080874160979515,0.1902097902097902,-0.43391608391608394,0.001784744404188404,0.009225784148397979,0.032131227109360644,0.06905564924114671,-0.0525716694772344,0.0010757760992457497,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04950853333333333,0.11678672553212355,0.628,-0.566,0.014174842706555453,107.5497273418234,15.779687821963396,151.72108213599387,81.5236331411616,255.74282986112883,-0.0062062305295950155,0.006158504246577441,0.02636292834890966,-0.029750778816199377,2.9071521097647996e-05,-0.030028205128205126,0.026710914993307196,0.04120879120879121,-0.09395604395604396,0.00014773388669049822,0.04638680956306677,0.17708231089686594,0.6232481450948063,-0.2382522671063479,0.005930279998660273,0.005303543123543124,0.03229690608547963,0.22937062937062938,-0.1576923076923077,0.0001597459573973754,0.009269848229342327,0.005008570844133296,0.06905564924114671,-0.04114671163575042,2.1843154665871447e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.049373066666666666,0.11985530396244001,0.634,-0.618,0.014560522819810188,106.86053111091198,20.89358856514542,330.45075723631146,62.6051717099302,409.6952719127506,-0.005895700934579438,0.011060815904179245,0.06378504672897196,-0.06374610591900312,8.14584827018931e-05,-0.0288232967032967,0.042930234479160445,0.09175824175824175,-0.13076923076923078,0.0003261472334957473,0.03102148942017037,0.19185366770384532,0.549876339653751,-0.2646331409727947,0.0052052356609782625,0.0036645221445221433,0.05584177365472012,0.2611888111888112,-0.1388111888111888,0.0004607780366793165,0.009256750983698707,0.0018323130354395104,0.03035413153456998,-0.0059443507588532885,3.1844834644107143e-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04986293333333333,0.12204556258243157,0.632,-0.592,0.015279886740718772,109.59380071890152,15.281969696716214,148.60949308480448,83.88844082006551,258.1544242665405,-0.007099465212876427,0.02095985954548959,0.06378504672897196,-0.06374610591900312,7.066407661918078e-05,-0.02326886446886445,0.22064433576621575,0.9,-0.5142857142857142,0.008031123642688919,0.008639846111569111,0.1824265066790613,0.5704863973619126,-0.25721352019785654,0.006708978428238761,0.004356270396270396,0.055706275030102476,0.1437062937062937,-0.23636363636363636,0.0020289973658708773,0.009305188308038224,0.005885858090719759,0.04898819561551433,-0.02618043844856661,3.6180274535735314e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04990026666666666,0.12346702523317264,0.662,-0.592,0.01588566239607297,107.2219235096733,15.655906458135847,147.98717527456662,79.78114327249554,264.54330852076333,-0.007485176531671858,0.01615813358089246,0.05556853582554517,-0.06374610591900312,6.608272501225857e-05,-0.028142490842490837,0.1154757989954236,0.2857142857142857,-0.6208791208791209,0.0022562243409310115,0.05146798571035999,0.29946379235204224,1.1055234954657873,-0.39901071723000825,0.0071829544572944975,0.002109184149184149,0.06481219009212871,0.38986013986013984,-0.3632867132867133,0.00157967794529301,0.009154120292299044,0.010503071097906378,0.06905564924114671,-0.05139123102866779,9.424087564335429e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04968613333333333,0.1168112923524472,0.648,-0.572,0.014338748619373861,102.5920947383444,15.470656771596966,141.76399717218786,76.91848134540132,251.6230878199056,-0.0036614641744548287,0.020829596023379346,0.06378504672897196,-0.06374610591900312,0.00010834030444802127,-0.0017435164835164878,0.16336504345651148,0.9,-0.5637362637362637,0.00574683184737006,0.0392052761747733,0.24649125466314553,0.8392415498763397,-0.39818631492168177,0.005643652772893753,0.003576037296037294,0.09522288186770486,0.3877622377622378,-0.3202797202797203,0.002316413331744385,0.009377790893760538,0.0288707242665853,0.06905564924114671,-0.05248735244519393,0.000850060183685537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.0497312,0.11938116998320965,0.658,-0.592,0.014421841621110782,102.95861503586211,14.947520632598591,143.87987772699663,79.5322161484004,241.96588811103373,-0.007021915887850467,0.019632000647228347,0.06378504672897196,-0.06374610591900312,8.756676740795338e-05,-0.18643941391941385,0.6785708783577863,0.9,-0.8994505494505495,0.23101411832548924,-0.0017932399010717234,0.18124072937387853,0.5350370981038747,-0.3099752679307502,0.0054617120421745595,0.008884335664335665,0.06868626957385317,0.18041958041958042,-0.38356643356643355,0.0032202386524687434,0.009410899381675096,0.030808004685294953,0.06905564924114671,-0.0525716694772344,0.0009769996465224793,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
