ECG_mean,ECG_std,ECG_max,ECG_min,ECG_power,BP_mean,BP_std,BP_max,BP_min,BP_power,EEG (C3-O1)_mean,EEG (C3-O1)_std,EEG (C3-O1)_max,EEG (C3-O1)_min,EEG (C3-O1)_power,Resp (nasal)_mean,Resp (nasal)_std,Resp (nasal)_max,Resp (nasal)_min,Resp (nasal)_power,Resp (abdomen)_mean,Resp (abdomen)_std,Resp (abdomen)_max,Resp (abdomen)_min,Resp (abdomen)_power,SV_mean,SV_std,SV_max,SV_min,SV_power,SO2_mean,SO2_std,SO2_max,SO2_min,SO2_power,H,HA,OA,X,CA,CAA,L,LA,A,W,1,2,3,4,R
0.16577519999999998,0.10692657729314385,0.886,0.048,0.011779893095846448,101.5963748087043,18.9474350039546,150.83366700746782,72.04769661181453,395.89686318726433,0.00034103050261118307,0.008444286136558432,0.03572497754715098,-0.04021554735056382,4.467837665193521e-05,0.026820717452640055,0.31052301862306697,0.9897218863361548,-0.7079806529625151,0.009202291835331607,0.08380573300573299,0.16262646378243667,0.45515970515970516,-0.17813267813267813,0.005081054302364476,4.332375882963408,29.451785822121206,67.49020789394396,-96.9167419905594,964.8161973386539,91.63130043290043,1.8925035617863046,98.49350649350649,89.40259740259741,0.19471137403297167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.16387573333333333,0.10514062975112057,0.88,0.048,0.011601424524696279,102.18142974939238,19.004706938282013,153.81405733493497,73.99142943407571,395.5888172361386,-0.0009269600505604896,0.012733474190561542,0.038319528989122845,-0.07703821973854905,7.434853336548711e-05,-0.08908295042321646,0.3130582598924537,0.7019347037484885,-0.722490931076179,0.008251292496295914,0.10126838656838658,0.17309649360820864,0.4926289926289926,-0.20024570024570024,0.0050980097779497685,-0.8673429078370328,27.619781088587082,57.045294767500245,-115.7979311037461,806.4748394005353,87.48394112554112,2.3036962454974184,91.8961038961039,85.35064935064935,0.041182002227422486,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1636029333333333,0.10549533546431751,0.88,0.056,0.011393963661508348,97.24191223571174,17.730176200381656,148.63076980890514,69.9743816014026,364.87710478798505,0.0012998303562518712,0.006268074616141571,0.031733359944117356,-0.025147190899111865,1.991884149971593e-05,0.005365497783151962,0.1853838025247035,0.6348246674727932,-0.4740024183796856,0.002089435675379716,0.07671031941031942,0.1367950426976534,0.36609336609336607,-0.12776412776412777,0.0033581857779850857,0.3090623012286162,29.22042769497012,53.630611630009035,-83.25800944059455,1010.4348237601869,93.7026632034632,0.6402497335513456,94.28571428571429,91.63636363636364,0.004806536868177041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.16475813333333336,0.10747701351381554,0.904,0.05,0.012170069990725764,98.49018609298041,19.463957743700636,205.1286038426302,61.94028593605638,367.4534944420883,0.00018837774007916694,0.009987903559539147,0.04460632671390081,-0.06586169045005488,4.3382614410630086e-05,-0.034613139862958484,0.3295216269365792,0.5477629987908101,-0.722490931076179,0.005317429232347506,0.09293988533988534,0.13961863569386188,0.4453316953316953,-0.19901719901719903,0.0034070672635575874,1.6926517357972615,31.524759291092764,114.09058953500049,-79.14030330420809,723.387259655288,92.62627878787877,3.04201911280573,97.87012987012987,88.15584415584415,0.06203092912818305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.16401493333333333,0.10556931771903341,0.896,0.056,0.011541016341937134,97.22568854575526,17.21191155437472,141.3741672724634,70.62229254215633,332.4002505891689,0.0004819745201743007,0.004263967682891347,0.017163955693044606,-0.015966470412134517,1.4845496272776132e-05,-0.0025073760580411127,0.13283319219919992,0.27448609431680776,-0.4570737605804111,0.001638282581365462,0.08015429975429976,0.1531276446968111,0.36117936117936117,-0.16277641277641278,0.004153845870902066,10.046868199926347,28.567486434659806,61.46429647484182,-74.62086973988148,955.1862377442686,87.36436363636363,0.43269880533937927,88.31168831168831,86.3896103896104,0.0058211219536037076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.16389653333333334,0.10853389498822733,0.924,0.062,0.01213489748859466,95.47575884409234,16.485998216347546,139.04168788574998,70.62229254215633,319.1641097643541,0.0003491867079133819,0.005651400725386285,0.02305159165751921,-0.039916176030336294,2.301750695396224e-05,-0.03828093510681177,0.16204651624772676,0.21523579201934703,-0.619105199516324,0.001681956622387103,0.08761302211302212,0.13637051106214482,0.34459459459459457,-0.12530712530712532,0.0030028507467752246,10.425656991731111,28.46715403166764,70.70402731746509,-73.31525559907602,893.1359997280226,91.62067532467532,3.534892519818041,95.06493506493507,86.07792207792208,0.027900295820160174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.16353733333333337,0.10931754756772685,0.912,0.05,0.01238490797510768,94.63936629126707,16.759408107342544,139.43043445020223,67.90106659099067,306.12635606464426,0.00043579150450720147,0.007541264593330949,0.03931743338988125,-0.04101387087117054,3.6969913706099176e-05,-0.023094961708988306,0.14949954877767008,0.25332527206771466,-0.5030229746070133,0.0017388292230331305,0.09033292383292382,0.12715141982351794,0.4084766584766585,-0.14864864864864866,0.002526049131858153,2.7490341803086604,28.0241154669308,61.86602390278196,-74.52043788289645,910.8471987444806,95.08155151515152,0.8595047903156946,97.0909090909091,88.46753246753246,0.024857247812411006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.16390480000000002,0.10626304470648926,0.894,0.054,0.01175674612153499,95.01726250716482,16.131774138313517,135.28380442937836,71.27020348291005,298.22021165242296,0.0002750889798090676,0.004609886450025984,0.017463327013272127,-0.01876060273425806,1.856148438192892e-05,-0.013981297863764614,0.1092502379874276,0.1946795646916566,-0.39177750906892383,0.0012987100148742024,0.09191040131040129,0.12214066067274928,0.2702702702702703,-0.08169533169533169,0.002401545364808288,1.001372568712129,28.844478224723577,51.42111077633825,-74.72130159686652,992.0830720400476,85.77569523809524,0.5728119283247876,88.62337662337663,84.67532467532467,0.02502751362372513,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.16429946666666667,0.10446014831686877,0.89,0.056,0.011566240352051088,97.48165656141569,17.390366278816394,146.8166191747947,67.77148440283992,313.2105728341519,0.00021941921963875865,0.007231942613404065,0.04330905099291488,-0.04241093703223231,3.747382651876095e-05,-0.026291898428053205,0.12003032089221956,0.19588875453446192,-0.437726723095526,0.0013518931451703801,0.08777813267813267,0.11600527754962117,0.41277641277641275,-0.16646191646191646,0.0022431195586047935,1.7260754578018815,29.465861338459163,62.06688761675203,-74.01827859797127,1014.8697744870907,87.66947186147186,3.813619186145847,93.1948051948052,83.68831168831169,0.056113225725076196,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.16496533333333332,0.10164265442333856,0.896,0.064,0.010953103992940987,93.6431729840143,16.791820246464585,145.00246854068428,68.03064877914142,312.5409394648479,0.0003856434820210892,0.007094073525938701,0.03512623490669594,-0.03153377906396567,3.752553238396834e-05,0.0019639661426844013,0.08814099435242385,0.20133010882708585,-0.5465538089480049,0.0005643267019642074,0.08704553644553643,0.1066219473789278,0.300982800982801,-0.1511056511056511,0.0016881603473730725,0.91451909879147,30.428029791396426,56.64356733956011,-101.33574369790097,1080.6160523473777,94.81128311688313,0.6951542223111261,96.57142857142857,92.98701298701299,0.017427468030475735,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.16492986666666667,0.10318110363812855,0.9,0.06,0.010855747475835568,98.87613368216859,18.738102379890428,149.14909856150814,68.5489775317444,322.2274908057838,0.00028999101886039314,0.005970517179142956,0.026743837940325317,-0.023849915178125937,2.9695315207112377e-05,-0.01902434502216848,0.2117227211927404,0.28234582829504234,-0.7212817412333736,0.0025911812195179443,0.08912440622440623,0.12051763897352975,0.37714987714987713,-0.16707616707616707,0.0020292154227281485,-0.08725519734859893,32.89858513471303,59.35522747815607,-99.82926584312543,1155.2829881387984,93.2801523809524,3.9044834920781044,96.98701298701299,86.96103896103897,0.05314404684349535,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.1626256,0.10278312746412548,0.91,0.06,0.011096419782645,103.2565126927913,21.362860506417913,161.8481530002812,67.90106659099067,355.0645807457005,0.0003087915377706815,0.008691150795101195,0.03133419818381399,-0.041313242191398064,5.162382862207673e-05,-0.03720395002015318,0.21835117177981758,0.2756952841596131,-0.7218863361547763,0.003165828925004089,0.08903677313677315,0.1505352032433359,0.5030712530712531,-0.23832923832923833,0.0033983327611605088,1.6218539720799434,29.073434306688274,57.64788590941046,-88.58089786080144,879.7587686841573,87.36198787878789,1.6617903533506138,92.25974025974025,84.93506493506493,0.09655772505805144,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.16407946666666667,0.09740840253822505,0.884,0.062,0.009968367427153603,93.10865509670504,18.184049528613418,149.14909856150814,65.56858720427725,306.9616839242065,0.000460659282174101,0.00560801173785789,0.020057878455243986,-0.023949705618201776,2.1070422096534926e-05,0.014362837565497786,0.12068095777807085,0.18802902055622733,-0.5538089480048367,0.0009936960966543168,0.08840475020475021,0.09209363938151466,0.36363636363636365,-0.13943488943488944,0.0011246123014710479,-5.124019952462254,34.12550555376301,49.0107462086974,-100.73315255599076,1259.4185977422399,89.11954978354979,4.187856928327776,94.8051948051948,84.31168831168831,0.04853762314170401,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.16404080000000001,0.09734200293480713,0.904,0.062,0.009723085780461953,97.09028379795026,20.36358806178131,154.33238608753794,64.40234751092054,302.68164633716754,0.00046394571400059867,0.007357501080405314,0.02973755114260054,-0.02754216146093204,3.712487861326716e-05,0.025269246271664648,0.10922005159760154,0.32889963724304716,-0.2079806529625151,0.0019341028758888491,0.04335307125307124,0.19538252940711373,0.3187960687960688,-0.652948402948403,0.0017369231609936776,-0.779083391918583,33.522851779448416,56.24183991161996,-102.03876669679622,1063.3356446518846,96.07211774891775,1.243478146722594,99.11688311688312,94.49350649350649,0.06340930337496226,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.16380346666666665,0.09709468801801444,0.892,0.058,0.009938766592429264,97.12221284911061,19.409834874740053,156.79444766240212,66.34608033318172,304.8967510021639,0.0002130592422579251,0.007931917535319381,0.030635665103283107,-0.03851910986927452,3.8513886561460105e-05,0.028181297863764606,0.10651815556337385,0.36275695284159615,-0.20918984280532044,0.001670243771552127,0.03235904995904996,0.21000937663590283,0.35872235872235875,-0.652948402948403,0.002533542101900569,-1.4352515818017477,33.96321677357093,54.83579391382946,-111.07763382544942,1201.0259060229341,88.1624658008658,3.497864959382162,97.0909090909091,85.55844155844156,0.08399980676583088,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.16295813333333337,0.09548455432083709,0.898,0.05,0.009354068657011591,98.15118181115297,21.709134699330743,162.88481050548717,63.62485438201607,312.2336227328875,0.00020205568306556237,0.01417106971471729,0.0894122343079533,-0.06416525296876559,0.00010935082961774698,0.029730995566303913,0.14412966573744004,0.4655380894800484,-0.3343409915356711,0.003700235742092984,0.052480589680589676,0.24658387223327108,0.43243243243243246,-0.652948402948403,0.002178231646965643,-1.2005088547420586,35.36885356841469,62.36818318770714,-120.3173646680727,1161.3159016888062,88.76220952380952,2.7620822855588587,94.28571428571429,85.71428571428571,0.016627001171883253,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.16382506666666669,0.09337926856818321,0.894,0.056,0.009553477909846073,97.70066773701554,23.573568054724767,169.36391991302443,60.51488186639817,309.06377889961254,0.0004471010877157969,0.01069291453362882,0.07923360942021754,-0.03712204370821275,7.812999631568201e-05,0.030930270052398227,0.13907653036558631,0.44014510278113667,-0.35006045949214026,0.0026284613422816465,0.045063226863226856,0.22867950718068775,0.36855036855036855,-0.652948402948403,0.002423736104765017,-0.15490609621371937,35.128243472915265,54.233202771919245,-111.78065682434467,1231.8236377269855,92.25218354978355,1.5162579860973657,94.59740259740259,89.87012987012987,0.011500246390351448,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.16351973333333336,0.09246485031583021,0.872,0.058,0.009412888016224948,96.6669819833245,20.921812603978747,161.45940643582895,64.92067626352352,313.4473434755434,0.00017881116322389636,0.008513828885569898,0.042510727472308156,-0.03811994810897116,4.552246381753573e-05,0.030033534864973805,0.11112509875480425,0.34461910519951633,-0.2914147521160822,0.0023701473516045592,0.03798198198198199,0.22269452937211692,0.4631449631449631,-0.652948402948403,0.002683849021873166,-0.182477988684678,36.686984404418524,64.27638847042282,-110.97720196846439,1302.4064618046439,92.40594285714286,1.5920544428515013,95.42857142857143,89.87012987012987,0.012195318094378817,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.16352453333333333,0.09578159912764503,0.898,0.058,0.00970552593097217,99.78288072434715,26.33641154493378,171.04848835898412,55.202012152217605,338.6896152330031,0.0005244187206865579,0.02041912246710458,0.11485879652729268,-0.09789442171439976,0.0001655533062668274,0.03309738008867392,0.15192936725884026,0.3615477629987908,-0.32889963724304716,0.0033290970353826933,0.017743652743652753,0.23015595795091437,0.40786240786240785,-0.652948402948403,0.0028567720242904555,0.9220983562652739,35.85357356182537,55.036657627799535,-143.9188510595561,1167.727803642178,91.51360692640692,1.460296653460015,94.18181818181819,89.03896103896103,0.01065837524050387,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.16338213333333332,0.09450331973418828,0.884,0.064,0.008979408359905378,92.6116642110842,19.045074304397133,154.85071484014094,62.84736125311159,325.6168058421797,0.00011312244286997304,0.007899482682203278,0.029438179822373015,-0.03093503642351063,4.061313428033887e-05,0.027037243047158405,0.10135618706107327,0.2926239419588875,-0.2007255139056832,0.0012387282151640068,0.055183046683046674,0.13064924337744507,0.23832923832923833,-0.6523341523341524,0.0008665784426129124,-4.7630812493723,36.117380239278276,57.045294767500245,-97.61976498945465,1408.8710582776669,94.22699913419913,1.0559074614703556,95.8961038961039,92.1038961038961,0.008546823434870418,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1626141333333333,0.09483895634310245,0.872,0.062,0.009194038260649478,97.01268998368559,20.33131602548634,153.94363952308572,61.421957183453394,315.31236586598817,0.0003465655456873899,0.007660823932250547,0.03313042610517913,-0.041113661311246386,4.8044645326455884e-05,0.03597114066908505,0.12188238720936008,0.3101571946795647,-0.23155985489721886,0.0020939225719429,0.014865028665028668,0.200482790911653,0.32678132678132676,-0.652948402948403,0.0028195365066642376,1.6019818553111724,34.821652076752336,56.24183991161996,-126.44370794415988,1263.242293554238,92.69665800865802,0.8749358051343045,94.23376623376623,91.11688311688312,0.008224592893056175,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.16210453333333336,0.09431152778309883,0.884,0.064,0.00948520369823333,97.2330660916673,21.318451826595265,161.97773518843195,62.45861468865936,310.2231996955281,0.00040238166516981023,0.00800372219011616,0.03412833050593753,-0.03223231214449656,5.497775277324668e-05,0.02641483272873841,0.12355056295582081,0.3651753325272068,-0.25151148730350664,0.0025147458990898803,0.0303981162981163,0.1916778053504629,0.33906633906633904,-0.652948402948403,0.0023613641541345614,0.0655485253255659,35.13988217510227,59.4556593351411,-103.54524455157176,1256.788286130162,92.76764675324675,1.039521009476844,94.59740259740259,90.7012987012987,0.008567303723491966,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.1625872,0.09383108082876021,0.872,0.062,0.009360352792006742,92.13780806545454,19.176267965001056,161.07065987137673,61.421957183453394,298.852407324215,0.00021569370987592728,0.008191776374947344,0.023550543857898412,-0.036323720187606025,5.402939734659296e-05,0.027691495364772268,0.08236774650945282,0.2593712212817412,-0.13724304715840388,0.0012518029783706694,0.07517870597870596,0.10694462936478229,0.386977886977887,-0.3882063882063882,0.0004167662199838884,-3.0390144287101197,38.50269815096853,63.87466104248267,-116.30009038867128,1588.7136786976519,93.14285714285715,1.2263951144180056,94.9090909090909,90.3896103896104,0.009603274993852271,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1625976,0.0941381548978592,0.872,0.062,0.009370959405610065,94.77494381532293,20.523714750066617,158.2198517320603,60.126135301945936,312.8696366807004,0.0002709110867178923,0.008781787255692302,0.047101087715796824,-0.05248977147989223,7.339155901938406e-05,0.030410963321241435,0.11887508141862425,0.3355501813784764,-0.21342200725513905,0.002072307216483774,0.04799164619164619,0.16425474755987396,0.3476658476658477,-0.6203931203931204,0.002146948259239115,-0.6468347226406884,36.7033815433303,57.94918148036557,-134.27739278899267,1432.4630482276982,92.02165887445888,1.0576574472312568,93.6103896103896,89.97402597402598,0.009117412336107144,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.16327493333333332,0.09562292409073371,0.868,0.06,0.00918969290650025,95.97050363845186,22.788495289695334,162.75522831733642,60.25571749009668,347.81614468430735,0.0004273691913648004,0.00807235266459481,0.030735455543358946,-0.031034826863586468,4.495902575171865e-05,0.03152333736396615,0.12852717395493637,0.39298669891172916,-0.281136638452237,0.002696370177773878,0.05080393120393121,0.20093993553806025,0.35565110565110564,-0.652948402948403,0.0015212221866741935,-0.9516521040474035,36.97550074371485,54.63493019985939,-154.26333232901476,1321.6672761628906,92.28087965367966,1.0417210162490642,93.81818181818181,90.33766233766234,0.0077671545847878744,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.1620248,0.09542139479676454,0.88,0.056,0.009850485140509162,94.6736623770643,20.979228094396866,161.8481530002812,61.81070374790563,298.4477380836641,0.0003456075574626617,0.008274317681568197,0.0387186907494262,-0.037620995908591956,5.100476239142803e-05,0.029660298266827895,0.12840377482933446,0.3555018137847642,-0.26541717049576785,0.002562818746522014,0.04340655200655201,0.1977969823250438,0.378992628992629,-0.6523341523341524,0.0016269828241504201,-1.2203140169395075,37.1570085060532,64.37682032740786,-133.07221050517222,1403.1499262310022,92.51127965367964,1.155037350342033,94.3896103896104,90.49350649350649,0.008008796857218715,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.16023386666666664,0.09432807556457173,0.884,0.056,0.009271266962485942,95.577644999229,19.442733587106886,154.85071484014094,63.62485438201607,302.2269027827058,0.0005149319761833482,0.010524903261120327,0.049496058277617,-0.05678076040315338,8.446779354502276e-05,0.033318258766626356,0.10859927045463566,0.3349455864570738,-0.18621523579201935,0.00177324479852993,0.03154553644553645,0.1648263581397795,0.29606879606879605,-0.652948402948403,0.0014144797478750845,0.052987847745305044,35.20474767669235,61.966455759766994,-99.7288339861404,1195.4428958916603,92.47547012987013,1.0704198138206125,94.12987012987013,90.59740259740259,0.008047164867973819,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.16139306666666664,0.09555094783375458,0.892,0.056,0.009754283629725176,94.9005521497037,22.635838660475304,165.47645426850207,61.03321061900115,324.09720371578805,0.0002995176795396335,0.011165315591846608,0.05029438179822373,-0.0742440874164255,0.00010239761269350653,0.0287763804917372,0.12598012639561282,0.38391777509068925,-0.24425634824667472,0.0029314138168346623,0.0371033579033579,0.22622648554614808,0.5147420147420148,-0.6523341523341524,0.0016820457905391154,-3.9010545344983423,37.851898817180206,56.54313548257507,-114.09058953500049,1473.2639707205783,92.36310303030302,0.9921626805939665,93.71428571428571,90.28571428571429,0.009378791946333523,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.16199546666666664,0.09492219680409612,0.882,0.052,0.009446233054472047,94.58831090913567,21.333174420912908,163.79188582254238,62.06986812420712,304.7028085196921,0.00013073878189136137,0.00936394345634216,0.033429797425406645,-0.03432791138608921,6.733242588840265e-05,0.0295857315598549,0.13672074708690632,0.43047158403869407,-0.36275695284159615,0.0028898915752830524,0.04977813267813267,0.20033794518293938,0.3906633906633907,-0.652948402948403,0.0016841549826349725,-2.871065582002612,38.035297058341904,62.36818318770714,-140.3033042080948,1374.2623889927022,92.47805367965367,1.6128012498719777,95.48051948051948,89.87012987012987,0.011980432615896883,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.16146933333333333,0.09483464342153075,0.87,0.056,0.00965674982175645,93.74630312815721,17.704110747783,148.63076980890514,63.106525629413085,299.1350712099887,0.0004569470778032799,0.013138255382245797,0.06306755812793134,-0.06935435585270931,0.00013074320052733655,0.030732769044740028,0.0948132590779876,0.25634824667472794,-0.094316807738815,0.0013243472142989486,0.008244799344799339,0.1561442688194766,0.20638820638820637,-0.6492628992628993,0.0019247740995668766,-2.2352917545445417,35.1128339816908,65.88329818218338,-107.96424625891332,1334.4065271715072,92.50958961038963,0.5286573367076304,94.28571428571429,90.9090909090909,0.006225947330792653,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
