ECG_mean,ECG_std,ECG_max,ECG_min,ECG_power,BP_mean,BP_std,BP_max,BP_min,BP_power,EEG (O2-A1)_mean,EEG (O2-A1)_std,EEG (O2-A1)_max,EEG (O2-A1)_min,EEG (O2-A1)_power,Resp (nasal)_mean,Resp (nasal)_std,Resp (nasal)_max,Resp (nasal)_min,Resp (nasal)_power,H,HA,OA,X,CA,CAA,L,LA,A,W,1,2,3,4,R
0.08762293333333333,0.16378937273440206,1.214,-0.522,0.026270365982276722,120.17012441846605,25.405969550208493,212.42498433983258,71.5328784474599,528.6133414940465,-0.0009215582329317268,0.010654287160076584,0.04433734939759036,-0.05240963855421687,7.081947270098674e-05,-0.34199462365591393,0.4818822446578614,1.8387096774193548,-1.7419354838709677,0.060416667345620595,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08785840000000002,0.15599566729914863,1.192,-0.592,0.02416436463806093,117.14487647404826,25.426882053829743,206.10163596878638,67.18557644236564,482.08762332665384,-0.000251550200803213,0.010335794820045902,0.03855421686746988,-0.05301204819277108,7.283385761008126e-05,-0.35837419354838707,0.5080028511886688,1.6451612903225807,-1.4596774193548387,0.07159305548365716,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08673946666666667,0.15026676319925913,1.208,-0.548,0.023634814402757574,120.36082606642283,23.94657836094718,193.65254386328922,72.52090163043586,513.2574133260505,-0.0002108915662650603,0.011252442109419981,0.039518072289156624,-0.033975903614457834,5.160071147051285e-05,-0.33758494623655916,0.38802581298908895,0.3548387096774194,-1.3790322580645162,0.03644428052681792,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08842240000000001,0.1523382087491732,1.232,-0.528,0.023998593674117125,120.24221058989596,23.295297299523064,190.68847431436132,75.28736654276857,476.1673325428409,-0.0005107469879518074,0.014107490554228608,0.11204819277108434,-0.052771084337349394,7.960124339486776e-05,-0.3330118279569892,0.4521057322474443,1.3629032258064515,-1.2016129032258065,0.03374052082897039,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08702373333333334,0.1562596334205635,1.188,-0.556,0.02298909748492736,117.50878517280196,24.167870313205693,203.1375664198585,78.84425000148204,522.2445967097748,-0.0017486586345381524,0.020502481893498386,0.08325301204819277,-0.0727710843373494,7.625082438265807e-05,-0.38737311827956994,0.4893578528683785,0.7741935483870968,-1.814516129032258,0.053720206575817483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08733120000000001,0.15113657810038356,1.224,-0.536,0.023146973149636,116.41192135598938,22.094492826943053,183.179498123744,73.70652945000703,440.9638234720482,0.0007468433734939757,0.011788866517328581,0.04204819277108434,-0.03337349397590361,5.403612998905534e-05,-0.3470666666666667,0.4529595526758133,0.5403225806451613,-1.2258064516129032,0.04027965202279863,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08799413333333334,0.15199643142384042,1.182,-0.528,0.023181228248190175,114.26764757608274,22.542197805477624,180.2154285748161,71.1376691742695,430.23294323607956,-0.00017105220883534131,0.010971845332593547,0.038313253012048194,-0.033975903614457834,4.622120606985351e-05,-0.3545741935483871,0.4175453509632163,0.3870967741935484,-1.0887096774193548,0.032509355820711884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08728986666666666,0.15044111753102016,1.186,-0.542,0.022451177069553428,117.88075614072876,23.490338627726473,194.2453577730748,72.12569235724547,474.0259044456782,-0.0007305863453815263,0.010720532424735956,0.034216867469879515,-0.035783132530120484,5.146652204017251e-05,-0.3687010752688172,0.4009741164151588,0.3870967741935484,-1.1290322580645162,0.03161467398258636,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08729440000000001,0.15151130649329994,1.238,-0.582,0.023361688138639675,118.68226689404375,25.034380435071114,209.85612406409507,71.5328784474599,493.98931217230563,-0.00043847389558232953,0.014602187454183768,0.05493975903614458,-0.06192771084337349,8.517070149596387e-05,-0.3416967741935484,0.5321737716635593,0.8225806451612904,-1.467741935483871,0.05890571996350302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08733733333333334,0.14842258882289072,1.224,-0.552,0.022252363295318815,119.87382285271275,24.10716949449162,207.28726378835754,76.27538972574453,484.4403591391725,-0.0005550843373493974,0.014334094383380085,0.060240963855421686,-0.060722891566265064,8.355046207038906e-05,-0.3067752688172043,0.4639416149249791,1.4193548387096775,-1.5564516129032258,0.04194797859126505,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08748746666666668,0.1496372778073105,1.19,-0.556,0.023295613383768825,122.7898349540207,27.185557845524798,224.67647180873453,72.32329699384067,543.9516795417727,-0.0008699598393574298,0.009650336152102841,0.031204819277108435,-0.039879518072289157,4.5740993493246756e-05,-0.4305559139784946,0.38544536273969193,0.532258064516129,-1.3870967741935485,0.040721493047264176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08709626666666666,0.13948365662708379,1.16,-0.544,0.02097381082219378,133.5172373817913,35.62235027751706,243.84412155846826,73.50892481341182,733.4895308981312,-0.000320610441767068,0.015706675872682308,0.06445783132530121,-0.07012048192771084,9.968355584289079e-05,-0.3330118279569892,0.6361698652614404,3.088709677419355,-1.6774193548387097,0.0887023233201115,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08698879999999999,0.1486237500353157,1.112,-0.922,0.022329738119343103,123.59274211343431,31.76346008443227,236.53275000444611,73.70652945000703,646.5879439231096,-0.001161477911646587,0.025839922123359834,0.15674698795180722,-0.1463855421686747,0.00032974749632232295,-0.5738193548387097,1.2877246664646813,5.467741935483871,-5.161290322580645,0.3357214990297242,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08787786666666668,0.13881129258859148,1.078,-0.51,0.019572034327766837,123.72669170976094,29.85820246190335,209.46091479090467,66.98797180577046,627.5602653951638,-0.00038040160642570316,0.02174660166514567,0.1008433734939759,-0.09385542168674699,0.0001561196722115818,-0.16966881720430113,1.0040141451553861,2.5806451612903225,-3.1370967741935485,0.13160642759348004,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08758826666666668,0.1509294795889642,1.178,-0.928,0.0233761809641558,116.48753806359315,24.110756432596553,189.70045113138536,69.75443671810316,502.04137460486174,-0.0003419598393574303,0.019803219618727663,0.09963855421686747,-0.07662650602409639,8.611897623231717e-05,-0.3026301075268817,0.8802975104383931,3.153225806451613,-4.379032258064516,0.1329160196456307,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08738853333333334,0.1396565653374337,1.08,-0.424,0.020059141196616472,124.67661671880136,26.39068080519274,210.44893797388065,70.54485526448393,556.3617417676735,-0.0008462489959839356,0.017358169621289974,0.0636144578313253,-0.08349397590361446,9.69199620129064e-05,-0.550436559139785,0.8680383213995788,1.5161290322580645,-4.370967741935484,0.10136543904364706,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08727493333333332,0.14318763311937552,1.096,-0.48,0.020753252335737528,118.52017839746593,23.18877675979904,190.49086967776614,78.25143609169646,485.1919762047826,0.00013426506024096418,0.017906080348478563,0.08108433734939759,-0.07228915662650602,0.00012490375162055192,-0.1707548387096774,0.8160257593973367,2.2338709677419355,-2.0,0.1000000876005716,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.06848133333333334,0.27513930977759044,3.04,-3.112,0.061875589684784967,121.64412327104176,33.02521367908282,403.7062725639795,-222.30521616959223,863.5218430596415,-0.0004937188755020079,0.025694444101176606,0.1869879518072289,-0.19674698795180723,0.00042837698551069937,-0.44457849462365595,1.5648264785617165,12.290322580645162,-13.201612903225806,1.0557824960780962,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08723893333333334,0.14190839478643336,1.08,-1.004,0.020712307678115112,119.55894645111955,25.8248073755887,212.42498433983258,68.96401817172239,518.3751552990145,-0.0003973815261044176,0.010942515599971447,0.06289156626506025,-0.0491566265060241,4.868055636286345e-05,-0.416794623655914,0.53374691661992,1.7580645161290323,-2.524193548387097,0.082967291177778,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08720026666666668,0.14210586438730186,1.084,-0.472,0.020364849084272926,120.44948468004186,27.82106865761907,203.92798496623925,73.31132017681664,549.8454310068872,-0.0002543775100401609,0.013798912810380091,0.06843373493975903,-0.047469879518072286,6.941646505519612e-05,-0.3861193548387097,0.5515507796024365,1.814516129032258,-2.556451612903226,0.10332344099110662,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08741733333333333,0.13354083008411904,1.132,-0.466,0.017925758072173288,115.62250400643401,25.92506885550313,200.568706144121,67.77839035215123,486.8060767290325,-0.0005499598393574298,0.010354974128805856,0.053855421686746986,-0.047469879518072286,5.580574890917513e-05,-0.31296989247311824,0.5935909601336298,1.846774193548387,-1.967741935483871,0.06628375487712791,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08932906666666668,0.15437465070987383,1.464,-0.636,0.021588181507506257,128.0644033031591,30.297880396681165,213.61061215940373,68.37120426193681,571.3786838416518,0.002087228915662651,0.03561678285230226,0.15180722891566265,-0.15566265060240964,0.0003631705018469716,-0.1061817204301076,1.8981147039661879,12.32258064516129,-6.048387096774194,0.46095664984977336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08521466666666667,0.14468507151127313,1.026,-0.8,0.01885980574607895,117.90230821976007,23.770970005353675,189.50284649479016,66.19755325938968,414.68127251511663,-0.003125156626506024,0.016147893018782646,0.07,-0.08542168674698795,0.00015231814544777077,0.09796774193548408,4.883628482673629,12.338709677419354,-12.14516129032258,5.897436410606999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08774213333333333,0.14882635308119624,0.984,-0.998,0.019855709204012677,124.14413809138952,25.544035131690773,204.91600814921523,79.63466854786282,429.10917883358064,-1.448995983935723e-05,0.017747269674950134,0.07903614457831325,-0.06626506024096386,0.00012042913913635238,-1.6318247311827954,2.5109193373560452,4.193548387096774,-9.403225806451612,0.6199026879995088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08690400000000001,0.10537919774477947,0.552,-0.416,0.01132067332069665,114.67423887634101,19.190627961993847,162.62861591784392,82.9939473699811,393.09582515964655,-0.0005394377510040155,0.01701241800493792,0.04578313253012048,-0.052289156626506024,7.574700749226926e-05,-0.29626881720430115,1.2015092491435704,1.5725806451612903,-5.161290322580645,0.03116500280860837,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08748026666666667,0.1063999511775995,0.578,-0.432,0.011790244961557565,110.75017965554878,16.942584050351527,149.78431453915636,81.61071491381475,317.2426566688893,-0.0011521767068273093,0.02061332035334622,0.05951807228915663,-0.04662650602409638,0.00012745845244577494,-0.08155913978494625,0.37265183031120747,0.7419354838709677,-0.7096774193548387,0.034082332064271796,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08737546666666667,0.10571996385789939,0.594,-0.424,0.011785042485255602,104.93375304558147,16.145921936920377,141.88012907534863,69.95204135469835,262.430332215644,-0.0006569477911646586,0.02766594386581254,0.06843373493975903,-0.055903614457831326,0.00020723536637712366,-0.2547354838709677,0.34443547406741626,0.5241935483870968,-0.8145161290322581,0.028511482340403852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08762293333333333,0.10638256853167043,0.584,-0.424,0.011660428990822374,105.42494547758736,15.209314752639921,138.12564098003998,81.01790100402917,259.98189735967117,-0.00011481124497991976,0.033393888607981134,0.06939759036144579,-0.07228915662650602,0.0002900880818994934,-0.3269354838709677,0.3017655441482714,0.2903225806451613,-0.8870967741935484,0.020528933481075158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08717120000000002,0.10588065745873196,0.592,-0.426,0.011814565956904626,106.4123626730111,15.770881716199332,141.68252443875343,79.832273184458,274.6630243354662,-0.000941895582329318,0.037477630000511644,0.07120481927710844,-0.07783132530120482,0.00029547374084021213,-0.34722688172043015,0.32179222694322124,0.25806451612903225,-0.9354838709677419,0.02108364895373522,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08705840000000001,0.10593741197568811,0.616,-0.424,0.011695058834622515,107.41635231062396,17.022837903842202,151.1675469953227,72.32329699384067,288.89221351283254,-0.0008764016064257024,0.037970565858891185,0.07204819277108433,-0.07180722891566266,0.00030177221344426233,-0.35269677419354833,0.32635497481612796,0.31451612903225806,-0.9112903225806451,0.02097482732381561,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0933256,0.11053356225436689,0.872,-0.436,0.010937682058226294,105.66188661050744,15.795349810739328,142.6705476217294,80.42508709424358,278.0162420813679,-0.0009099116465863453,0.03356497892955362,0.06590361445783133,-0.10060240963855421,0.0002554303476993319,-0.34042580645161286,0.3044842106016718,0.25806451612903225,-0.9193548387096774,0.01821268291557324,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0815424,0.11524094499022472,0.844,-0.476,0.01167038125315467,105.39061496538956,15.40759950156404,139.9040827093967,80.62269173083878,268.01326446531647,0.000355389558232932,0.015416433847444615,0.03710843373493976,-0.08626506024096385,5.143588047749088e-05,-0.35589677419354837,0.3223502523913826,0.24193548387096775,-0.9354838709677419,0.017826776688635654,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08737973333333335,0.10694074778085708,0.624,-0.432,0.011674594862412816,104.72695320656337,16.144610917564034,144.05378007789577,75.28736654276857,272.39819678458656,-0.0007345060240963856,0.009213894399646578,0.03710843373493976,-0.042650602409638555,5.731571405772802e-05,-0.35257204301075273,0.30636902553631346,0.22580645161290322,-0.8951612903225806,0.016150192959701697,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0869704,0.10837428319104737,0.61,-0.424,0.01219215365884334,102.78165412206566,14.794721199842474,140.1016873459919,79.43706391126761,247.09791160493748,-0.0006057670682730924,0.0083327915642385,0.02855421686746988,-0.04096385542168675,3.9140642982770984e-05,-0.35838924731182803,0.30632980374093655,0.25806451612903225,-0.9032258064516129,0.016650139325609485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08780506666666667,0.10907144998117314,0.624,-0.428,0.012225994660046159,105.11241398434841,15.485710645517502,144.84419862427654,80.0298778210532,263.52929922245045,-0.00029821686746987953,0.0125362498436977,0.0672289156626506,-0.07108433734939759,7.262654152531234e-05,-0.3595204301075269,0.29178821149934236,0.1935483870967742,-0.8467741935483871,0.017090382857911306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08700719999999999,0.10976344723158069,0.624,-0.424,0.012566444350236997,105.01311106763809,15.228306955755563,138.71845488982555,80.82029636743397,257.7625276804429,-0.0007203212851405624,0.012840932473459825,0.04433734939759036,-0.056626506024096385,4.841591887139655e-05,-0.36248924731182797,0.29709699655384175,0.16129032258064516,-0.8790322580645161,0.017900157781955375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08723866666666667,0.11069935307649975,0.632,-0.432,0.01264135669258069,103.3109447280071,14.896261523714093,139.31126879961113,78.84425000148204,248.45857744398216,0.0002773012048192771,0.014512371543577627,0.06253012048192771,-0.06457831325301205,5.351389560552775e-05,-0.34209139784946235,0.2929750130615471,0.1693548387096774,-0.8709677419354839,0.016804257889499408,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08747066666666667,0.11049759366711215,0.62,-0.43,0.012352956732719265,103.7070234615985,15.176636638091004,139.7064780728015,80.42508709424358,256.7249813582398,-6.902811244979953e-05,0.018077498960205957,0.07240963855421687,-0.06843373493975903,6.727292383893881e-05,-0.3233440860215054,0.34052825648902163,0.4838709677419355,-0.9112903225806451,0.01924584754387798,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08691386666666667,0.11029568765088789,0.616,-0.43,0.012699047810627749,103.77934675859234,14.976862925079596,139.7064780728015,80.42508709424358,252.7631122205547,-0.0013456224899598395,0.021026615176291272,0.06132530120481928,-0.06566265060240964,6.657271084630924e-05,-0.3709462365591398,0.3078712441450838,0.1532258064516129,-0.9354838709677419,0.018786685167731937,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08730399999999999,0.10998554988724656,0.616,-0.432,0.012701107414863853,102.4857214183007,14.481257203053154,135.35917606770727,79.04185463807724,232.99426552782182,-0.0006414779116465862,0.019617142459749128,0.060722891566265064,-0.0691566265060241,6.84507722369244e-05,-0.3704473118279569,0.3187631747070418,0.22580645161290322,-0.9354838709677419,0.018715743428798944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08755386666666666,0.11040563224634672,0.622,-0.424,0.01265969143233362,103.54461879760213,14.915099183523553,138.71845488982555,80.22748245764839,247.50206368688617,-0.00025365461847389506,0.018203944694274887,0.09289156626506025,-0.06445783132530121,7.260670661559708e-05,-0.3695268817204301,0.313291143350386,0.1774193548387097,-0.9112903225806451,0.018450922991793642,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0869888,0.10998764237204105,0.624,-0.426,0.01270981874029903,104.28940384657187,15.18790802075452,139.50887343620633,80.82029636743397,255.61448963782587,-0.0009502811244979922,0.012581819188317512,0.04,-0.042409638554216866,6.38861377835185e-05,-0.34689677419354836,0.30613589094597543,0.22580645161290322,-0.9032258064516129,0.018763508214818727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.087432,0.10917249734250839,0.62,-0.42,0.012239152939293098,104.60541318141489,15.529388994878401,141.08971052896786,80.62269173083878,265.08450376205724,0.00018440160642570287,0.016421181416844444,0.05686746987951807,-0.058433734939759036,8.42062120951268e-05,-0.369652688172043,0.31799378111395143,0.18548387096774194,-0.8790322580645161,0.018704277939374535,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0871264,0.10997346842022095,0.632,-0.432,0.012517972933665317,102.93162286759897,14.954395144654745,136.54480388727842,80.0298778210532,250.54831722617214,-0.000761429718875502,0.02056785639718631,0.07168674698795181,-0.060722891566265064,8.147829344952494e-05,-0.3585709677419355,0.31790032923946215,0.1935483870967742,-0.8790322580645161,0.018794852868524396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08737493333333334,0.10989967648570319,0.636,-0.432,0.012514957128949088,103.0511868463815,14.964727546830963,140.1016873459919,78.44904072829165,246.64652802190082,-0.0008030361445783136,0.019134413648761447,0.05927710843373494,-0.05542168674698795,9.474349710128637e-05,-0.3493752688172043,0.3298886019508325,0.20161290322580644,-0.9032258064516129,0.02216049000406141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08701120000000001,0.10994636453544064,0.626,-0.424,0.01253468867379506,100.11802266261711,14.181194943751688,135.35917606770727,77.06580827212531,219.92080363635665,0.0002111807228915661,0.016685430402945938,0.053373493975903616,-0.05602409638554217,9.597268082407233e-05,-0.36201397849462363,0.3205064471577332,0.1774193548387097,-0.8790322580645161,0.02044411363928826,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08732453333333333,0.10897518132484214,0.606,-0.434,0.012270666194157339,100.14421186378719,14.248352127433506,134.5687575213265,77.85622681850607,225.5258066465854,-0.0010773654618473894,0.01400909207739582,0.04385542168674699,-0.046506024096385545,7.68764346257861e-05,-0.3600204301075269,0.3038435516001613,0.1935483870967742,-0.8629032258064516,0.01793899228195146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08714480000000001,0.10935255689569709,0.624,-0.432,0.012611960102943224,101.8617650177877,14.858409119527943,138.71845488982555,78.44904072829165,241.87308195679753,-0.0009765783132530122,0.012356091152184324,0.02927710843373494,-0.04349397590361446,6.352790066638504e-05,-0.3447258064516129,0.3290035715146147,0.25,-0.9193548387096774,0.018866347697203172,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08690266666666667,0.1090651358572278,0.632,-0.422,0.012336815930825121,100.90588552236456,14.626817216933137,134.3711528847313,77.65862218191089,238.1881126402665,0.000974024096385542,0.0155776944360239,0.04397590361445783,-0.060240963855421686,8.90208727679762e-05,-0.35733978494623664,0.3166493226423954,0.23387096774193547,-0.8629032258064516,0.02003281749081337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08685893333333333,0.10916474568373966,0.62,-0.428,0.012353492543621598,100.70546172628728,14.554179502918116,135.16157143111207,77.46101754531568,235.08514349415316,-0.0015205140562248999,0.014598621489598191,0.03325301204819277,-0.04602409638554217,7.924646663821608e-05,-0.3685967741935484,0.318890706635292,0.20161290322580644,-0.9193548387096774,0.02032722358334291,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08730506666666667,0.10844098733564209,0.618,-0.424,0.01227571296077042,99.83107438299601,14.392553987379053,134.7663621579217,77.46101754531568,226.30098446017195,-9.20321285140563e-05,0.011540564720563506,0.04373493975903615,-0.035542168674698796,7.25516403792413e-05,-0.34005591397849455,0.3212091678536566,0.22580645161290322,-0.8951612903225806,0.01956353820552708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08730826666666666,0.10888480719700472,0.618,-0.426,0.012139149408471994,98.33923841855693,13.954665620393628,130.22145551623225,76.27538972574453,217.50293805399838,-0.0007896706827309238,0.011939510687075208,0.04710843373493976,-0.05060240963855422,9.42077841268116e-05,-0.36333655913978496,0.31216764977597394,0.20161290322580644,-0.9112903225806451,0.019497509088741313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08702,0.1086341830794218,0.6,-0.422,0.012241281723336507,98.70114472365982,13.950616016194624,131.99989724558898,77.46101754531568,215.937605862014,-0.00035183935742971875,0.011332325798870316,0.03409638554216868,-0.03771084337349397,8.896050587738094e-05,-0.35651720430107525,0.308126156416504,0.21774193548387097,-0.8951612903225806,0.018899166991130523,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08698693333333332,0.10850951093151032,0.616,-0.422,0.01235264737921471,98.13362420735841,13.87519893537527,130.61666478942263,76.47299436233972,210.17122989835937,-0.0002119357429718874,0.011552839567098992,0.036987951807228914,-0.0427710843373494,8.879627115633288e-05,-0.3589204301075269,0.29805766059859573,0.22580645161290322,-0.8790322580645161,0.01694102300237771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08680853333333334,0.10878605367347824,0.618,-0.432,0.01227330699534086,99.84603964080749,14.237343377504677,135.75438534089764,76.07778508914934,219.75366892244935,-0.0010214618473895582,0.01121739428351192,0.039879518072289157,-0.0463855421686747,8.806810782303987e-05,-0.3562451612903226,0.30629676173677317,0.2661290322580645,-0.8790322580645161,0.017934803526670432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08731439999999999,0.10777088700559781,0.6,-0.416,0.012132925914989467,98.68393994663357,14.053986538553072,136.14959461408804,76.86820363553011,213.390968938406,-6.93654618473893e-05,0.01079183700936093,0.03891566265060241,-0.041325301204819274,6.069710864029573e-05,-0.36287311827957,0.3068566069702583,0.1774193548387097,-0.8709677419354839,0.01856349418146563,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08699386666666667,0.10836222448674425,0.608,-0.424,0.012191611940852266,99.76114868892617,14.289011267503685,132.98792042856493,77.65862218191089,222.70514435459165,1.418473895582307e-05,0.020116160324743962,0.07096385542168675,-0.07144578313253012,8.603954356452458e-05,-0.3610978494623656,0.29502892513363915,0.1774193548387097,-0.8709677419354839,0.01866705134950724,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
